CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8001","ACCT 200","1","Accounting Concepts","3","","Lec","MWF","1100-1150","LUTR 139","Hutt, Melvyn","2","Open",
"8002","ACCT 201","1","Prin of Account I: Financial","3","","Lec","MW","1600-1715","LUTR 139","Hutt, Melvyn","2","Open",
"8012","ACCT 201","11","Prin of Account I: Financial","3","","Lec","TR","1500-1615","LUTR 170","Morris, Joseph","1","Open",
"8003","ACCT 201","2","Prin of Account I: Financial","3","","Lec","MW","1600-1715","LUTR 264","Morris, Joseph","3","Open",
"8004","ACCT 201","3","Prin of Account I: Financial","3","","Lec","MWF","0900-0950","LUTR 170","Lingenfelter, Gabriele","0","Closed",
"8005","ACCT 201","4","Prin of Account I: Financial","3","","Lec","MWF","1000-1050","LUTR 170","Brooks, Abby-Gayle","0","Closed",
"8006","ACCT 201","5","Prin of Account I: Financial","3","","Lec","MWF","1100-1150","LUTR 170","Brooks, Abby-Gayle","0","Closed",
"8007","ACCT 201","6","Prin of Account I: Financial","3","","Lec","MWF","1200-1250","LUTR 139","Lingenfelter, Gabriele","0","Closed",
"8008","ACCT 201","7","Prin of Account I: Financial","3","","Lec","MWF","1300-1350","LUTR 137","Hutt, Melvyn","1","Open",
"8009","ACCT 201","8","Prin of Account I: Financial","3","","Lec","MWF","1400-1450","LUTR 137","Hutt, Melvyn","1","Open",
"8010","ACCT 201","9","Prin of Account I: Financial","3","","Lec","TR","1330-1445","LUTR 242","Morris, Joseph","4","Open",
"8014","ACCT 202","1","Prin of Account II: Managerial","3","","Lec","TR","1630-1745","LUTR 142","Carpenter, Cornell","1","Open",
"8015","ACCT 202","2","Prin of Account II: Managerial","3","","Lec","TR","1800-1915","LUTR 142","Carpenter, Cornell","1","Open",
"8016","ACCT 301","1","Intermediate Accounting I","3","","Lec","TR","1100-1215","MCM 357","Frucot, Veronique","0","Closed",
"8017","ACCT 301","2","Intermediate Accounting I","3","","Lec","TR","1500-1615","LUTR 264","Frucot, Veronique","0","Closed",
"8018","ACCT 302","1","Intermediate Accounting II","3","","Lec","MWF","1300-1350","LUTR 139","Brooks, Abby-Gayle","9","Open",
"8020","ACCT 303","1","Cost/Managerial Accounting","3","","Lec","TR","1100-1215","LUTR 242","Chung, Keun Ho","1","Open",
"8021","ACCT 401","1","Taxation","3","","Lec","MW","1800-1915","LUTR 264","Morris, Joseph","0","Closed",
"8022","ACCT 405","1","Auditing","3","","Lec","MWF","0800-0850","LUTR 347","Lingenfelter, Gabriele","0","Closed",
"8023","ACCT 405","2","Auditing","3","","Lec","MWF","0900-0950","LUTR 347","Espahbodi, Reza","9","Open",
"8019","ACCT 406","1","WI:Case Studies in Accounting","3","  WI","Lec","MWF","1400-1450","LUTR 139","Brooks, Abby-Gayle","1","Open",
"8024","ACCT 451","1","Govt &amp; Nonprof Acctng &amp; Topics","3","","Lec","TR","0930-1045","MCM 357","Frucot, Veronique","1","Open",
"9238","AMST 100","10M","The American Experiment","3","  AIDE  ","Lec","MWF","1100-1150","MCM 260","Garmon, Frank","1","Open",
"8384","AMST 100","2R","The American Experiment","3","  AIDE  ","Lec","MWF","0900-0950","LUTR 139","Garmon, Frank","0","Closed",
"8385","AMST 100","3M","The American Experiment","3","  AIDE  ","Lec","TR","1800-1915","MCM 207","White, William","0","Closed",
"8386","AMST 100","4R","The American Experiment","3","  AIDE  ","Lec","MWF","1000-1050","MCM 112","Kaufer Busch, Elizabeth","1","Open",
"8387","AMST 100","5M","The American Experiment","3","  AIDE  ","Lec","TR","1500-1615","MCM 101","White, Jonathan","4","Open",
"8388","AMST 100","6M","The American Experiment","3","  AIDE  ","Lec","MWF","1300-1350","MCM 164","Colby, Robert","3","Open",
"8389","AMST 100","7R","The American Experiment","3","  AIDE  ","Lec","MWF","1500-1550","MCM 307","Colby, Robert","3","Open",
"8390","AMST 100","8R","The American Experiment","3","  AIDE  ","Lec","MW","1800-1915","MCM 112","Mosvick, Nicholas","3","Open",
"8391","AMST 100","9M","The American Experiment","3","  AIDE  ","Lec","MW","1930-2045","MCM 112","Asalone, Ryan","3","Open",
"8394","AMST 120","1M","Encounters w/ the Constitution","3","  AIDE","Lec","TR","1100-1215","MCM 207","White, Jonathan","2","Open",
"8392","AMST 200","1","Evolution-American Experiment","3","  AIWT","Lec","TR","1330-1445","MCM 200C","Morrison, Jeffry","1","Open",
"8393","AMST 200","2","Evolution-American Experiment","3","  AIWT","Lec","TR","1630-1745","MCM 207","Morrison, Jeffry","0","Closed",
"8395","AMST 300","1","The American Exp: Global Infl","3","  AIGM","Lec","TR","1800-1915","MCM 112","McCarthy, William","4","Open",
"8396","AMST 350","1","Sex, Law and Society","3","","Lec","MWF","0900-0950","MCM 364","Kaufer Busch, Elizabeth","0","Closed",
"9274","AMST 395","1","SPC TP:Museums in Digt Century","3","","Lec","TR","1630-1745","MCM 260","White, William","3","Open",
"9453","AMST 399","1","IND ST:Civ War Coastal Carlna","3","","Ind","","","ARR ","White, Jonathan","0","Closed",
"9239","AMST 490","2","WI: Capstone Sem-Amer Studies","3","  WI","Lec","TR","1100-1215","MCM 160","Morrison, Jeffry","2","Open",
"8441","ANTH 200","1M","Human Adaptation","3","  AINW","Lec","TR","1330-1445","LUTR 121","Loy, Christopher","23","Open",
"8442","ANTH 203","1M","Cultural Anthropology","3","  AIGM","Lec","MWF","1400-1450","LUTR 170","Pompeii, Brian","1","Open",
"8443","ANTH 203","2M","Cultural Anthropology","3","  AIGM","Lec","MWF","1500-1550","LUTR 170","Pompeii, Brian","0","Closed",
"8444","ANTH 203","3","Cultural Anthropology","3","  AIGM","Lec","MWF","1100-1150","LUTR 167","Pompeii, Brian","0","Closed",
"8445","ANTH 325","1","Food and Culture","3","  AIGM","Lec","TR","1100-1215","FORBES 3012","Timmer, Andria","0","Closed",
"8449","ANTH 365","1","Case Study in Culture","3","","Lec","MWF","1400-1450","LUTR 167","Loy, Christopher","9","Open",
"9385","ANTH 491","1","Practicum in Anthropology","3","","Pra","","","ARR ","Timmer, Andria","0","Closed",
"9502","ANTH 491","2","Practicum in Anthropology","3","","Pra","","","ARR ","Finn, John","0","Closed",
"8943","ARAB 101","1R","Beginning Arabic I","3","","Lec","MWF","1000-1050","MCM 207","Obeid, Diana","1","Open",
"8944","ARAB 101","2","Beginning Arabic I","3","","Lec","MWF","1200-1250","MCM 316","Obeid, Diana","5","Open",
"8945","ARAB 201","1R","Intermediate Arabic I","3","  LLFL","Lec","MWF","1300-1350","MCM 316","Obeid, Diana","6","Open",
"8946","ARAB 201","2","Intermediate Arabic I","3","  LLFL","Lec","MWF","1400-1450","MCM 316","Obeid, Diana","11","Open",
"9264","ARAB 395","1","SPC TP:Arabic Conversation","1","","Lec","W","1100-1150","MCM 300B","Obeid, Diana","6","Open",
"9418","BASN 131","1","Applied Music: Bassoon","1","","Lab","","","ARR ","Savige, David","0","Closed",
"8627","BCHM 414","1","Biochemistry I","3","","Lec","MWF","0800-0850","FORBES 2070E","Gruber, Todd","13","Open",
"8628","BCHM 414L","1","Biochemistry I Lab","1","","Lab","F","1300-1650","FORBES 1002","Lasseter, Benjamin","20","Open",
"8629","BCHM 414L","2","Biochemistry I Lab","1","","Lab","M","1300-1650","FORBES 1002","Lasseter, Benjamin","0","Closed",
"8576","BIOL 107","1M","General Biology I","3","  AINW","Lec","TR","1800-1915","FORBES 1022","Morris, Cynthia","2","Open",
"8602","BIOL 109L","1M","General Biology Laboratory","1","  AINW","Lab","M","1400-1550","FORBES 1027","Loftis, Jon","3","Open",
"8603","BIOL 109L","2R","General Biology Laboratory","1","  AINW","Lab","M","1600-1750","FORBES 1027","Loftis, Jon","0","Closed",
"8604","BIOL 109L","3R","General Biology Laboratory","1","  AINW","Lab","M","1800-1950","FORBES 1027","Loftis, Jon","2","Open",
"8606","BIOL 109L","4R","General Biology Laboratory","1","  AINW","Lab","M","2000-2150","FORBES 1027","Loftis, Jon","6","Open",
"8607","BIOL 109L","5R","General Biology Laboratory","1","  AINW","Lab","T","1800-1950","FORBES 1027","Lundquist, Adam","4","Open",
"8608","BIOL 109L","6R","General Biology Laboratory","1","  AINW","Lab","T","2000-2150","FORBES 1027","Lundquist, Adam","6","Open",
"8609","BIOL 109L","7R","General Biology Laboratory","1","  AINW","Lab","R","2000-2150","FORBES 1027","Lundquist, Adam","7","Open",
"8610","BIOL 109L","8R","General Biology Laboratory","1","  AINW","Lab","R","1800-1950","FORBES 1027","Lundquist, Adam","5","Open",
"8577","BIOL 111","1M","Topics in Botany","3","  AINW","Lec","MW","1600-1715","FORBES 2070D","Ruane, Lauren","1","Open",
"8643","BIOL 113","1M","Topics in Medicine and Health","3","  AINW","Lec","MW","1800-1915","LUTR 269","Horten, Abby","1","Open",
"8644","BIOL 211","1M","Principles of Biology I","3","","Lec","TR","1100-1215","FORBES 2015","Brown, Gwynne","4","Open",
"8645","BIOL 211","2","Principles of Biology I","3","","Lec","MWF","0900-0950","FORBES 2070D","Marr, Muffarah; Meighan, Christopher","11","Open",
"8646","BIOL 211","3M","Principles of Biology I","3","","Lec","MWF","1400-1450","FORBES 2070E","Salazar, Anna","26","Open",
"8647","BIOL 211","4M","Principles of Biology I","3","","Lec","MWF","1300-1350","FORBES 2070D","Salazar, Anna","11","Open",
"8648","BIOL 211L","1R","Principles of Biology I Lab","1","","Lab","M","1800-2150","FORBES 1009","Karvnarathna, Mudiyanselage","1","Open",
"8650","BIOL 211L","3R","Principles of Biology I Lab","1","","Lab","T","1800-2150","FORBES 1009","Aguilar, Leah","2","Open",
"8652","BIOL 211L","5R","Principles of Biology I Lab","1","","Lab","R","1330-1720","FORBES 1009","Karvnarathna, Mudiyanselage","2","Open",
"8653","BIOL 211L","6R","Principles of Biology I Lab","1","","Lab","W","1800-2150","FORBES 1009","Dorsey, Brittany","0","Closed",
"8654","BIOL 211L","7R","Principles of Biology I Lab","1","","Lab","R","1800-2150","FORBES 1009","Karvnarathna, Mudiyanselage","2","Open",
"8655","BIOL 211L","8R","Principles of Biology I Lab","1","","Lab","M","1300-1650","FORBES 1009","Houle, Melanie","6","Open",
"8578","BIOL 212","1","Principles of Biology II","3","","Lec","TR","0930-1045","FORBES 2070D","Lattanzio, Matthew","3","Open",
"8579","BIOL 212","2","Principles of Biology II","3","","Lec","TR","1100-1215","FORBES 2070D","Harwell, Heather","0","Closed",
"8580","BIOL 212","3","Principles of Biology II","3","","Lec","MWF","0800-0850","FORBES 2070A","Lattanzio, Matthew","10","Open",
"8611","BIOL 212L","1","Principles of Biology II Lab","1","","Lab","T","1330-1720","FORBES 1002","Haymond, Shauna","1","Open",
"8612","BIOL 212L","2","Principles of Biology II Lab","1","","Lab","W","0900-1250","FORBES 1027","Haymond, Shauna","6","Open",
"8613","BIOL 212L","3","Principles of Biology II Lab","1","","Lab","R","1330-1720","FORBES 1002","Haymond, Shauna","3","Open",
"8614","BIOL 212L","4","Principles of Biology II Lab","1","","Lab","T","1330-1720","FORBES 1027","Sinclair, Kathryn","6","Open",
"8615","BIOL 212L","5","Principles of Biology II Lab","1","","Lab","W","1300-1650","FORBES 1027","Sinclair, Kathryn","8","Open",
"8616","BIOL 212L","6","Principles of Biology II Lab","1","","Lab","R","1330-1720","FORBES 1027","Sinclair, Kathryn","12","Open",
"8581","BIOL 213","1B","Principles in Biology III","3","","Lec","MWF","0900-0950","FORBES 1033","Ruane, Lauren; Collar, David","5","Open",
"8582","BIOL 213","2A","Principles in Biology III","3","","Lec","MWF","0900-0950","FORBES 1039","Collar, David; Ruane, Lauren","1","Open",
"8583","BIOL 213","3B","Principles in Biology III","3","","Lec","MWF","1100-1150","FORBES 2070D","Ruane, Lauren; Burke, Russell","14","Open",
"8584","BIOL 213","4A","Principles in Biology III","3","","Lec","MWF","1100-1150","FORBES 2070E","Burke, Russell; Ruane, Lauren","30","Open",
"8617","BIOL 213L","1B","Principles of Biology III Lab","1","","Lab","T","1330-1720","FORBES 1033","Steven, Janet; Burke, Russell; Belsky, Cadence; Bostic, Alexxa","0","Closed",
"8618","BIOL 213L","2B","Principles of Biology III Lab","1","","Lab","R","0800-1150","FORBES 1033","Steven, Janet; Burke, Russell; Belsky, Cadence; Bostic, Alexxa","14","Open",
"8619","BIOL 213L","3B","Principles of Biology III Lab","1","","Lab","R","1330-1720","FORBES 1033","Steven, Janet; Burke, Russell; Belsky, Cadence; Bostic, Alexxa","6","Open",
"8620","BIOL 213L","4A","Principles of Biology III Lab","1","","Lab","T","1330-1720","FORBES 1039","Burke, Russell; Steven, Janet; Belsky, Cadence; Bostic, Alexxa","5","Open",
"8621","BIOL 213L","5A","Principles of Biology III Lab","1","","Lab","R","0800-1150","FORBES 1039","Burke, Russell; Steven, Janet; Belsky, Cadence; Bostic, Alexxa","14","Open",
"8622","BIOL 213L","6A","Principles of Biology III Lab","1","","Lab","R","1330-1720","FORBES 1039","Burke, Russell; Steven, Janet; Belsky, Cadence; Bostic, Alexxa","13","Open",
"8656","BIOL 301","1","Microbiology","3","","Lec","MWF","1000-1050","FORBES 2070D","Gruber, Todd","0","Closed",
"8657","BIOL 301","2","Microbiology","3","","Lec","MWF","1100-1150","FORBES 2070C","Gruber, Todd","1","Open",
"8658","BIOL 301L","1","Microbiology Laboratory","1","","Lab","M","1300-1650","FORBES 1015","Guidicelli-Gadea, Lourdes","0","Closed",
"8659","BIOL 301L","2","Microbiology Laboratory","1","","Lab","T","1330-1720","FORBES 1015","Guidicelli-Gadea, Lourdes","1","Open",
"8661","BIOL 301L","3","Microbiology Laboratory","1","","Lab","T","1800-2150","FORBES 1015","Guidicelli-Gadea, Lourdes","2","Open",
"8585","BIOL 306","1","Environmental Conservation","3","","Lec","TR","0930-1045","MCM 110","Atkinson, Robert","0","Closed",
"8623","BIOL 306L","1","Environmental Conservation Lab","1","","Lab","T","1330-1720","FORBES 2051","Atkinson, Robert","0","Closed",
"8662","BIOL 307","1","Cell Biology","3","","Lec","TR","0930-1045","FORBES 2015","Meighan, Christopher","0","Closed",
"8663","BIOL 307","2","Cell Biology","3","","Lec","TR","0800-0915","FORBES 2015","Meighan, Christopher","0","Closed",
"8664","BIOL 307L","1","Cell Biology Laboratory","1","","Lab","W","1300-1650","FORBES 1015","Marr, Muffarah","1","Open",
"8665","BIOL 307L","2","Cell Biology Laboratory","1","","Lab","R","1330-1720","FORBES 1015","Marr, Muffarah","2","Open",
"8666","BIOL 307L","3","Cell Biology Laboratory","1","","Lab","F","1300-1650","FORBES 1015","Marr, Muffarah","8","Open",
"8586","BIOL 310","1","Plant Systematics","4","","Lec","MWF","1000-1050","FORBES 1033","Steven, Janet","0","Closed",
"8624","BIOL 310L","1","Plant Systematics Lab","0","","Lab","W","1300-1650","FORBES 1033","Steven, Janet","0","Closed",
"8667","BIOL 313","1","Genetics","3","","Lec","TR","1800-1915","MCM 101","Bogenpohl, James","7","Open",
"8670","BIOL 314","1","Human Anatomy/Physiology I","3","","Lec","TR","0800-0915","FORBES 2070E","Grau, Harold","32","Open",
"8671","BIOL 314","2","Human Anatomy/Physiology I","3","","Lec","TR","0930-1045","FORBES 2070E","Knight, William","0","Closed",
"8672","BIOL 314","3","Human Anatomy/Physiology I","3","","Lec","TR","1100-1215","FORBES 2070E","Knight, William","2","Open",
"8673","BIOL 314L","1","Human Anatomy/Physiology I Lab","1","","Lab","M","1300-1650","FORBES 2056","Knight, William","0","Closed",
"8674","BIOL 314L","2","Human Anatomy/Physiology I Lab","1","","Lab","T","1330-1720","FORBES 2056","Lustig, Keith","0","Closed",
"8675","BIOL 314L","3","Human Anatomy/Physiology I Lab","1","","Lab","T","1800-2150","FORBES 2056","Lord, Roxanne","3","Open",
"8676","BIOL 314L","4","Human Anatomy/Physiology I Lab","1","","Lab","W","1300-1650","FORBES 2056","Lord, Roxanne","1","Open",
"8678","BIOL 314L","6","Human Anatomy/Physiology I Lab","1","","Lab","R","1800-2150","FORBES 2056","Grau, Harold","18","Open",
"8587","BIOL 391","1","WI: Junior Seminar","1","  WI","Lec","M","1200-1250","FORBES 2043","Thompson, Jessica","0","Closed",
"8636","BIOL 391","10","WI: Junior Seminar","1","  WI","Lec","M","1300-1350","FORBES 3048","Bogenpohl, James","0","Closed",
"8592","BIOL 391","11","WI: Junior Seminar","1","  WI","Lec","F","1000-1050","FORBES 1002","Abraham, Barbara","0","Closed",
"8638","BIOL 391","12","WI: Junior Seminar","1","  WI","Lec","M","1500-1550","FORBES 3048","Bogenpohl, James","0","Closed",
"8639","BIOL 391","2","WI: Junior Seminar","1","  WI","Lec","F","1100-1150","FORBES 1009","Salazar, Anna","0","Closed",
"8588","BIOL 391","3","WI: Junior Seminar","1","  WI","Lec","W","1100-1150","FORBES 2051","Thompson, Jessica","1","Open",
"8640","BIOL 391","4","WI: Junior Seminar","1","  WI","Lec","W","1000-1050","FORBES 1009","Salazar, Anna","0","Closed",
"8589","BIOL 391","5","WI: Junior Seminar","1","  WI","Lec","F","1100-1150","FORBES 2051","Thompson, Jessica","1","Open",
"8642","BIOL 391","6","WI: Junior Seminar","1","  WI","Lec","W","1100-1150","FORBES 1009","Salazar, Anna","0","Closed",
"8637","BIOL 391","8","WI: Junior Seminar","1","  WI","Lec","M","1400-1450","FORBES 3048","Bogenpohl, James","0","Closed",
"8591","BIOL 391","9","WI: Junior Seminar","1","  WI","Lec","W","1000-1050","FORBES 1002","Abraham, Barbara","0","Closed",
"9230","BIOL 395","1","SPC TP:Macroevolution","3","","Lec","MWF","1200-1250","FORBES 2015","Collar, David","0","Closed",
"9231","BIOL 395","2","SPC TP:Exercise Physiology","3","","Lec","MW","1800-1915","FORBES 1022","Powell, Lisa","9","Open",
"8593","BIOL 403","1","Marine Biology","3","","Lec","MWF","0900-0950","FORBES 2070C","Harwell, Heather","0","Closed",
"8625","BIOL 403L","1","Marine Biology Laboratory","1","","Lab","M","1300-1650","FORBES 2051","Harwell, Heather","3","Open",
"8669","BIOL 405","1","Disease Biology","3","","Lec","MWF","0900-0950","FORBES 2015","Grau, Harold","33","Open",
"8594","BIOL 407","1","General Ecology","4","","Lec","TR","1100-1215","FORBES 2051","Whiting, Gary","1","Open",
"8626","BIOL 407L","1","General Ecology Laboratory","0","","Lab","R","1330-1720","FORBES 2051","Whiting, Gary","1","Open",
"8668","BIOL 411","1","Immunology","3","","Lec","TR","1330-1445","FORBES 3012","Brown, Gwynne","4","Open",
"8595","BIOL 418","1","Animal Behavior","3","","Lec","MWF","1100-1150","LUTR 121","Sherwin, Rick","0","Closed",
"8596","BIOL 491","1","WI: Senior Seminar","1","  WI","Lec","M","1000-1050","FORBES 2043","Collar, David","2","Open",
"8682","BIOL 491","10","WI: Senior Seminar","1","  WI","Lec","M","0900-0950","FORBES 1015","Webb, Lisa","0","Closed",
"8684","BIOL 491","12","WI: Senior Seminar","1","  WI","Lec","W","1000-1050","FORBES 1015","Grau, Harold","2","Open",
"8679","BIOL 491","2","WI: Senior Seminar","1","  WI","Lec","M","1100-1150","FORBES 1015","Grau, Harold","3","Open",
"8597","BIOL 491","3","WI: Senior Seminar","1","  WI","Lec","W","1000-1050","FORBES 2043","Collar, David","1","Open",
"8680","BIOL 491","4","WI: Senior Seminar","1","  WI","Lec","M","1000-1050","FORBES 1015","Webb, Lisa","0","Closed",
"8598","BIOL 491","5","WI: Senior Seminar","1","  WI","Lec","F","1000-1050","FORBES 2043","Collar, David","6","Open",
"8681","BIOL 491","6","WI: Senior Seminar","1","  WI","Lec","W","1100-1150","FORBES 1015","Grau, Harold","4","Open",
"8683","BIOL 491","8","WI: Senior Seminar","1","  WI","Lec","W","0900-0950","FORBES 1015","Webb, Lisa","0","Closed",
"9441","BIOL 492","1","IND ST:Lepidoptera Div HR Pen","2","","Ind","","","ARR ","Meyer, Michael","0","Closed",
"9442","BIOL 492","2","IND ST:Evol Trans in Silene","3","","Ind","","","ARR ","Steven, Janet","0","Closed",
"9499","BIOL 492","3","IND ST:Rain Events Mummichog","2","","Ind","","","ARR ","Thompson, Jessica","0","Closed",
"9500","BIOL 492","4","IND ST:Phlox Hirsuta GIS","2","","Ind","","","ARR ","Ruane, Lauren","0","Closed",
"9517","BIOL 492","5","IND ST:Nurse Asst Training Prg","4","","Ind","","","ARR ","Meyer, Michael","0","Closed",
"9511","BIOL 496","1","PRT:American Bird Conservancy","1","","Pra","","","ARR ","Meyer, Michael","0","Closed",
"9512","BIOL 496","2","PRT:FBI Quantico Lab Internshp","1","","Pra","","","ARR ","Cole, Kathryn","0","Closed",
"9501","BIOL 499","1","IND ST:Plastic Eating Bacteria","1","","Ind","","","ARR ","Gruber, Todd","0","Closed",
"9503","BIOL 499","2","IND ST:Donor Anatomy Lab","1 - 3","","Ind","","","ARR ","Lustig, Keith","0","Closed",
"9468","BTMG 010","1","First YR-BTMG Activity Course","0","","Fie","","","ARR ","Donaldson, William; Armstrong, Robert","0","Closed",
"9469","BTMG 020","1","Second YR-BTMG Activity Course","0","","Fie","","","ARR ","Donaldson, William; Armstrong, Robert","0","Closed",
"9470","BTMG 030","1","Third YR-BTMG Activity Course","0","","Fie","","","ARR ","Donaldson, William; Armstrong, Robert","0","Closed",
"9471","BTMG 040","1","Fourth YR-BTMG Activity Course","0","","Fie","","","ARR ","Donaldson, William; Armstrong, Robert","0","Closed",
"8025","BUSN 231","1","Applied Business Statistics","3","","Lec","MW","1630-1745","LUTR 105","Choi, Sangdo","6","Open",
"8026","BUSN 231","2","Applied Business Statistics","3","","Lec","MW","1800-1915","LUTR 123","Gibson, John","0","Closed",
"8027","BUSN 231","3","Applied Business Statistics","3","","Lec","MW","1930-2045","LUTR 123","Gibson, John","0","Closed",
"8028","BUSN 231","4","Applied Business Statistics","3","","Lec","MWF","1200-1250","LUTR 109","Bazzani, Phillip","0","Closed",
"8029","BUSN 231","5","Applied Business Statistics","3","","Lec","MWF","1300-1350","LUTR 109","Bazzani, Phillip","0","Closed",
"8030","BUSN 231","6","Applied Business Statistics","3","","Lec","TR","1500-1615","LUTR 109","Sixbey, Shannon","1","Open",
"8031","BUSN 231","7","Applied Business Statistics","3","","Lec","TR","1630-1745","LUTR 109","Sixbey, Shannon","0","Closed",
"8032","BUSN 276L","1","Software Applctn for Business","2","","Lab","R","1800-2000","MCM 110","McGregor, Andrew","0","Closed",
"8033","BUSN 276L","2","Software Applctn for Business","2","","Lab","T","1800-2000","MCM 110","Phillips, Brian","0","Closed",
"8034","BUSN 276L","3","Software Applctn for Business","2","","Lab","T","2000-2200","MCM 110","Phillips, Brian","0","Closed",
"9243","BUSN 276L","4","Software Applctn for Business","2","","Lab","M","1800-2000","LUTR 157","Dougherty, Janna","0","Closed",
"9382","BUSN 276L","5","Software Applctn for Business","2","","Lab","R","2000-2200","MCM 110","McGregor, Andrew","0","Closed",
"8037","BUSN 300","3","Organizational Behavior","3","","Lec","TR","1330-1445","LUTR 139","McMahon, Joan","0","Closed",
"8038","BUSN 300","4","Organizational Behavior","3","","Lec","TR","1500-1615","LUTR 139","McMahon, Joan","0","Closed",
"9296","BUSN 300","5","Organizational Behavior","3","","Lec","TR","0800-0915","LUTR 137","Gere, Anne-Lise","1","Open",
"9297","BUSN 300","6","Organizational Behavior","3","","Lec","W","1800-2045","LUTR 347","Godwin, Michael","0","Closed",
"8039","BUSN 303","1","Fundamentals of Business","3","","Lec","MWF","1000-1050","LUTR 264","McGreevy, Priscilla","0","Closed",
"8040","BUSN 303","2","Fundamentals of Business","3","","Lec","MWF","1400-1450","LUTR 264","McGreevy, Priscilla","0","Closed",
"8041","BUSN 304","1","Operations Management","3","","Lec","TR","0930-1045","LUTR 109","Hasbrouck, Robert","0","Closed",
"8042","BUSN 304","2","Operations Management","3","","Lec","TR","1100-1215","LUTR 109","Hasbrouck, Robert","0","Closed",
"8043","BUSN 304","3","Operations Management","3","","Lec","TR","1330-1445","LUTR 109","Hasbrouck, Robert","0","Closed",
"9298","BUSN 304","4","Operations Management","3","","Lec","TR","1800-1915","LUTR 170","Riha, Raymond","0","Closed",
"8044","BUSN 305","1","Introduction to Data Analytics","3","","Lec","R","1800-2045","FORBES 2090","Lamprecht, Donna","3","Open",
"8045","BUSN 305","2","Introduction to Data Analytics","3","","Lec","MWF","1400-1450","LUTR 123","Shaltayev, Dmitriy","0","Closed",
"8046","BUSN 305","3","Introduction to Data Analytics","3","","Lec","TR","0930-1045","LUTR 105","Choi, Sangdo","9","Open",
"8047","BUSN 305","4","Introduction to Data Analytics","3","","Lec","TR","1330-1445","LUTR 105","Choi, Sangdo","3","Open",
"8048","BUSN 311","1","Marketing Management","3","","Lec","MWF","1200-1250","LUTR 269","Hettche, Matthew","0","Closed",
"8049","BUSN 311","2","Marketing Management","3","","Lec","MWF","1300-1350","LUTR 264","McGreevy, Priscilla","0","Closed",
"8050","BUSN 311","3","Marketing Management","3","","Lec","MWF","1000-1050","FERG 221","Scrofani, Lydia","0","Closed",
"8051","BUSN 311","4","Marketing Management","3","","Lec","MWF","1100-1150","FERG 221","Scrofani, Lydia","0","Closed",
"8052","BUSN 311","5","Marketing Management","3","","Lec","TR","1330-1445","FORBES 2090","Kim, Dae-Hee","0","Closed",
"8053","BUSN 323","1","Corporate Finance","3","","Lec","MWF","0900-0950","LUTR 123","Mella-Barahona, Javier","0","Closed",
"8054","BUSN 323","2","Corporate Finance","3","","Lec","MWF","1200-1250","LUTR 123","Mella-Barahona, Javier","0","Closed",
"8055","BUSN 323","3","Corporate Finance","3","","Lec","TR","1630-1745","LUTR 123","Guha, Sanjib","0","Closed",
"8056","BUSN 323","4","Corporate Finance","3","","Lec","TR","1800-1915","LUTR 123","Guha, Sanjib","0","Closed",
"9329","BUSN 323","5","Corporate Finance","3","","Lec","MWF","1000-1050","LUTR 139","Ji, Xiuqing","1","Open",
"8058","BUSN 351","1","Business Law I","3","","Lec","MWF","0800-0850","TRIB 1210","Maddux, Britney","2","Open",
"8059","BUSN 351","2","Business Law I","3","","Lec","TR","0930-1045","LUTR 137","Ficht, Linda","1","Open",
"8060","BUSN 351","3","Business Law I","3","","Lec","TR","1100-1215","LUTR 137","Ficht, Linda","0","Closed",
"8061","BUSN 351","4","Business Law I","3","","Lec","TR","1500-1615","LUTR 137","Ficht, Linda","0","Closed",
"8062","BUSN 351","5","Business Law I","3","","Lec","TR","1630-1745","TRIB 208","Edgar, Frank","0","Closed",
"8063","BUSN 370","1","Acct Info Sys &amp; Data Analytics","3","","Lec","TR","1630-1745","MCM 110","Chung, Keun Ho","7","Open",
"8064","BUSN 370","2","Acct Info Sys &amp; Data Analytics","3","","Lec","TR","1330-1445","LUTR 123","Chung, Keun Ho","1","Open",
"8065","BUSN 418","1","Strategic Management","3","","Lec","MWF","1000-1050","LUTR 242","Walker, Scott","0","Closed",
"8066","BUSN 418","2","Strategic Management","3","","Lec","MWF","1100-1150","LUTR 242","Walker, Scott","0","Closed",
"8067","BUSN 418","3","Strategic Management","3","","Lec","MWF","0800-0850","LUTR 269","Walker, Scott","0","Closed",
"8068","BUSN 418","4","Strategic Management","3","","Lec","TR","0800-0915","TRIB 1210","Donaldson, William","0","Closed",
"8069","BUSN 418","5","Strategic Management","3","","Lec","TR","1100-1215","TRIB 1210","Donaldson, William","0","Closed",
"8070","BUSN 448","1","Enterprise Management","3","","Lec","MWF","0800-0850","LUTR 123","Bazzani, Phillip","4","Open",
"9505","BUSN 499","1","IND ST: Spranger Res TM","3","","Ind","","","ARR ","Spranger, Angela","0","Closed",
"9506","BUSN 499","2","IND ST: Research in BUSN","2","","Ind","","","ARR ","Donaldson, William","0","Closed",
"9419","CELL 131","1","Applied Music: Cello","1","","Lab","","","ARR ","Phillips, Rebecca","0","Closed",
