CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8500","ECON 201","3M","Principles of Macroeconomics","3","  LLFE","Lec","TR","1630-1745","LUTR 121","He, Zhaochen","33","Open",
"8501","ECON 201","4M","Principles of Macroeconomics","3","  LLFE","Lec","TR","0930-1045","LUTR 121","Pradhan, Gyanendra","10","Open",
"8502","ECON 201","5","Principles of Macroeconomics","3","  LLFE","Lec","M","1800-2100"," ","Staff, CNU","15","Open",
"8503","ECON 201","6","Principles of Macroeconomics","3","  LLFE","Lec","T","1800-2100","MCM 114","Staff, CNU","44","Open",
"8504","ECON 201","7","Principles of Macroeconomics","3","  LLFE","Lec","W","1800-2100"," ","Winder, Robert","18","Open",
"8505","ECON 201","8","Principles of Macroeconomics","3","  LLFE","Lec","R","1800-2100","FORBES 2070E","Staff, CNU","18","Open",
"8506","ECON 202","1","Principles of Microeconomics","3","  LLFE","Lec","TR","1500-1615","LUTR 121","Taylor, Travis","34","Open",
"8507","ECON 202","2M","Principles of Microeconomics","3","  LLFE","Lec","TR","1800-1915","LUTR 347","Staff, CNU","0","Closed",
"8508","ECON 202","3M","Principles of Microeconomics","3","  LLFE","Lec","R","1800-2100","FORBES 3012","Staff, CNU","0","Closed",
"8509","ECON 202","4M","Principles of Microeconomics","3","  LLFE","Lec","M","1800-2100"," ","Staff, CNU","0","Closed",
"8510","ECON 202","5","Principles of Microeconomics","3","  LLFE","Lec","T","1800-2100","LUTR 264","Staff, CNU","4","Open",
"8511","ECON 202","6","Principles of Microeconomics","3","  LLFE","Lec","W","1800-2100"," ","Staff, CNU","13","Open",
"8512","ECON 203","1","Environmental Economic Literac","3","","Lec","TR","1100-1215"," ","Chakraborti, Rik","0","Closed",
"8513","ECON 300","1","Quantitative Methods in ECON","3","","Lec","MWF","0900-0950"," ","Taghvatalab, Sara","20","Open",
"8514","ECON 300","2","Quantitative Methods in ECON","3","","Lec","MWF","1000-1050"," ","Taghvatalab, Sara","5","Open",
"8515","ECON 304","1","Interm Macroeconomic Analysis","3","","Lec","TR","1330-1445"," ","Winder, Robert","0","Closed",
"8516","ECON 304","2","Interm Macroeconomic Analysis","3","","Lec","TR","1500-1615"," ","Winder, Robert","3","Open",
"8517","ECON 320","1","European Integration","3","  AIWT","Lec","TR","1100-1215"," ","Zestos, George","3","Open",
"8518","ECON 351","1","Urban Economics","3","","Lec","MW","1600-1715"," ","Kotula, Gemma","12","Open",
"8519","ECON 361","1","Labor Economics","3","","Lec","TR","0930-1045"," ","He, Zhaochen","1","Open",
"8520","ECON 400","1","Econ of Intl Contracting &amp; Org","3","","Lec","TR","0930-1045","LUTR 131","Taylor, Travis","0","Closed",
"8521","ECON 485","1","Applied Econometrics","3","","Lec","MW","1600-1715","MCM 110","Zestos, George","4","Open",
"8522","ECON 485","2","Applied Econometrics","3","","Lec","MW","1800-1915","MCM 110","Zestos, George","0","Closed",
"9247","ECON 495","1","SPC TP: Tpcs in Financial Econ","3","","Lec","MW","1930-2045"," ","Jiang, Yixiao","5","Open",
"8073","EENG 321","1","Control Systems","3","","Lec","TR","1330-1445","LUTR 131","Doost Mohammadi, Farideh","4","Open",
"8074","EENG 321L","1","Control System Laboratory","1","","Lab","W","1800-2045","LUTR 206","Doost Mohammadi, Farideh","2","Open",
"8075","EENG 361","1","Communication Systems I","3","","Lec","MWF","1400-1450","LUTR 206","Backens, Jonathan","4","Open",
"8076","EENG 361L","1","Communication Systems Lab","1","","Lab","M","1800-2045","LUTR 206","Backens, Jonathan","5","Open",
"8077","EENG 481","1","Digital Signal Processing","3","","Lec","TR","1100-1215","LUTR 206","Wang, Dali","13","Open",
"8078","EENG 498","1","WI: Electrical Eng. Capstone","1 - 3","  WI","Ind","MWF","1300-1350","LUTR 131","Backens, Jonathan","9","Open",
"8332","ENGL 123","10","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050"," ","Healy, Mary","0","Closed",
"8333","ENGL 123","11C","First-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215"," ","Finneran, Elisa","0","Closed",
"8334","ENGL 123","12M","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150"," ","Healy, Mary","0","Closed",
"8335","ENGL 123","13","First-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215"," ","Wheeler, Rebecca","7","Open",
"8336","ENGL 123","14","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250"," ","Anderson, Amy","12","Open",
"8337","ENGL 123","15","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 360","Anderson, Amy","16","Open",
"8339","ENGL 123","17","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615"," ","Finneran, Elisa","9","Open",
"8340","ENGL 123","18","First-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715"," ","Anderson, Amy","13","Open",
"8341","ENGL 123","19","First-Year Writing Seminar","3","  LLFW","Lec","TR","1930-2045"," ","Stewart, Nathan","14","Open",
"8323","ENGL 123","1C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 307","Cornette, James","0","Closed",
"9251","ENGL 123","20","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250"," ","Dorsty, George","11","Open",
"9252","ENGL 123","21","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 362","Dorsty, George","13","Open",
"8324","ENGL 123","2C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0800-0850","MCM 307","Cornette, James","0","Closed",
"8325","ENGL 123","3","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950"," ","Bunch, Imogene","17","Open",
"8326","ENGL 123","4C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950"," ","Rose, Andrew","0","Closed",
"8327","ENGL 123","5C","First-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045"," ","Eleftheriou, Joanna","0","Closed",
"8328","ENGL 123","6C","First-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045"," ","Wheeler, Rebecca","0","Closed",
"8329","ENGL 123","7M","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050"," ","Bunch, Imogene","0","Closed",
"8330","ENGL 123","8C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050"," ","Davis, Cynthia","0","Closed",
"8331","ENGL 123","9C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050"," ","Garton-Gundling, Kyle","0","Closed",
"8342","ENGL 200","1","Lit Foundation I:Ancient-17thC","3","","Lec","TR","1630-1745"," ","Rowley, Sharon","8","Open",
"8343","ENGL 201","1","Lit Foundation II:18thC-mid 19","3","","Lec","MWF","1100-1150"," ","Pollard, Scott","0","Closed",
"8344","ENGL 202","1","Lit Foundation III: Mid 19thC-","3","","Lec","MWF","1200-1250"," ","Garton-Gundling, Kyle","1","Open",
"8345","ENGL 215","1","Popular Genres","3","  AICE","Lec","TR","1500-1615"," ","Keeling, Kara","0","Closed",
"8346","ENGL 216","1","Ruthless &amp; Revered:Moral Chara","3","  AIWT","Lec","MWF","1100-1150","MCM 257","Filetti, Jean","5","Open",
"8347","ENGL 223","1","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950"," ","Carney, Jason","0","Closed",
"8356","ENGL 223","10","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150"," ","Carney, Jason","0","Closed",
"8357","ENGL 223","11","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 207","Hopkins, Patricia","0","Closed",
"8358","ENGL 223","12","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250"," ","Davis, Cynthia","0","Closed",
"8359","ENGL 223","13","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 207","Hopkins, Patricia","0","Closed",
"8360","ENGL 223","14","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 262","Bunch, Imogene","0","Closed",
"8361","ENGL 223","15","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 366","Healy, Mary","0","Closed",
"8362","ENGL 223","16","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445"," ","Lebron, Georgepierre","0","Closed",
"8363","ENGL 223","17","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445"," ","Teekell, Anna","0","Closed",
"8364","ENGL 223","18","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 262","Bunch, Imogene","0","Closed",
"8365","ENGL 223","19","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 366","Healy, Mary","0","Closed",
"8348","ENGL 223","2","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0800-0915","MCM 207","Cornette, James","0","Closed",
"8366","ENGL 223","20","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615"," ","Carney, Jason","0","Closed",
"8368","ENGL 223","22","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715"," ","Eng, Julie","0","Closed",
"8369","ENGL 223","23","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745"," ","Stewart, Nathan","0","Closed",
"8371","ENGL 223","25","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 257","Lebron, Georgepierre","0","Closed",
"9278","ENGL 223","26","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445"," ","Rodden, Dan","0","Closed",
"8349","ENGL 223","3","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045"," ","Cornette, James","0","Closed",
"8350","ENGL 223","4","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045"," ","Lebron, Georgepierre","0","Closed",
"8351","ENGL 223","5","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045"," ","Shortsleeve, Kevin","0","Closed",
"8352","ENGL 223","6","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045"," ","Teekell, Anna","0","Closed",
"8353","ENGL 223","7","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050"," ","Carney, Jason","0","Closed",
"8354","ENGL 223","8","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050"," ","Rose, Andrew","0","Closed",
"8355","ENGL 223","9","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215"," ","Apolloni, Jessica","0","Closed",
"8372","ENGL 250","1","Shaping Lang: Creative Writ","3","  AICE","Lec","MW","1600-1715"," ","Rodden, Dan","0","Closed",
"8373","ENGL 256","1","Introduction to Film Studies","3","  AICE","Lec","W","1800-2045"," ","Anklam, James","0","Closed",
"8374","ENGL 271","1M","The Arthurian Legend","3","  AIWT","Lec","TR","1330-1445"," ","Rowley, Sharon","1","Open",
"9279","ENGL 295","1","SPC TP: Intro to Journalism","3","","Lec","MW","1600-1715","TRIB 208","Emmelhainz, Nicole","20","Open",
"8815","ENGL 308","1","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","MWF","1200-1250"," ","Marinova, Margarita","5","Open",
"8816","ENGL 308","2","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","MWF","1300-1350"," ","Marinova, Margarita","0","Closed",
"8817","ENGL 309","1","WI: Creative Nonfiction","3","  WI","Lec","MWF","1100-1150"," ","Davis, Cynthia","0","Closed",
"8818","ENGL 309","2","WI: Creative Nonfiction","3","  WI","Lec","TR","1100-1215"," ","Eleftheriou, Joanna","1","Open",
"8819","ENGL 309","3","WI: Creative Nonfiction","3","  WI","Lec","TR","1330-1445"," ","Eleftheriou, Joanna","0","Closed",
"8820","ENGL 310","1","Introduction to Linguistics","3","  AIGM","Lec","MW","1600-1715"," ","Wheeler, Rebecca","6","Open",
"8821","ENGL 315","1","Adolescent Literature","3","","Lec","MW","1800-1915"," ","Keeling, Kara","9","Open",
"8822","ENGL 316","1","Children&#39;s Literature","3","","Lec","TR","1100-1215"," ","Shortsleeve, Kevin","5","Open",
"8823","ENGL 316","2","Children&#39;s Literature","3","","Lec","TR","1330-1445"," ","Shortsleeve, Kevin","6","Open",
"8824","ENGL 323","1","Literatures of Globalizd World","3","","Lec","MWF","1300-1350"," ","Garton-Gundling, Kyle","20","Open",
"8825","ENGL 339","1","WI:Tutoring in the Writing Ctr","3","  WI","Lec","MWF","1400-1450","TRIB 1213","Emmelhainz, Nicole","11","Open",
"8826","ENGL 341","1","The Invasion of America","3","","Lec","MWF","1300-1350"," ","Rose, Andrew","18","Open",
"8827","ENGL 345","1","African-American Lit &amp; Culture","3","","Lec","MWF","0900-0950","MCM 210","Hopkins, Patricia","21","Open",
"8828","ENGL 350","1","WI: Writing-Digital Humanities","3","  WI","Lec","MWF","0900-0950","TRIB 1213","Stover, Deanna","2","Open",
"8829","ENGL 351","1","WI: Fiction Writing","3","  WI","Lec","TR","1500-1615"," ","Rodden, Dan","0","Closed",
"8830","ENGL 353","1","WI: Writing for the Profession","3","  WI","Lec","MWF","1300-1350","MCM 257","Filetti, Jean","0","Closed",
"8831","ENGL 353","2","WI: Writing for the Profession","3","  WI","Lec","TR","1500-1615"," ","Covington, Brooke","0","Closed",
"9285","ENGL 353","5","WI: Writing for the Profession","3","  WI","Lec","TR","0800-0915","MCM 260","Staff, CNU","0","Closed",
"9286","ENGL 353","6","WI: Writing for the Profession","3","  WI","Lec","TR","1100-1215"," ","Staff, CNU","0","Closed",
"9287","ENGL 353","7","WI: Writing for the Profession","3","  WI","Lec","TR","1330-1445"," ","Staff, CNU","0","Closed",
"8834","ENGL 380","1","Film and Literature","3","","Lec","MWF","1000-1050"," ","Marinova, Margarita","0","Closed",
"8835","ENGL 381","1","The Roaring Twenties","3","  AIWT","Lec","TR","1100-1215"," ","Nichols, John","3","Open",
"9268","ENGL 395","1","SPC TP: Modern Irish Literatur","3","","Lec","TR","1500-1615"," ","Teekell, Anna","10","Open",
"8836","ENGL 416","1","Adv Stud: Childr &amp; Adolesc Lit","3","","Lec","TR","1800-1915","MCM 164","Keeling, Kara","9","Open",
"8837","ENGL 421","1","Shakespeare","3","","Lec","TR","0930-1045"," ","Apolloni, Jessica","0","Closed",
"8838","ENGL 490","1","WI: Senior Seminar","3","  WI","Lec","TR","1500-1615"," ","Apolloni, Jessica","11","Open",
"8839","ENGL 490","2","WI: Senior Seminar","3","  WI","Lec","TR","1630-1745"," ","Pollard, Scott","11","Open",
"8840","ENGL 491","1","Internship in Writing","3","","Int","","","ARR ","Emmelhainz, Nicole","0","Closed",
"8841","ENGL 491","2","Internship in Writing","3","","Int","","","ARR ","Rodden, Dan","0","Closed",
"8843","ENGL 491","4","Internship in Writing","3","","Int","","","ARR ","Wright, Mary","0","Closed",
"9353","ENGL 491","5","Internship in Writing","3","","Int","","","ARR ","Wheeler, Rebecca","0","Closed",
"9209","ENGL 521","1","Developing Elem Writers/Reader","3","","Lec","W","1600-1845"," ","Connell, Cynthia","0","Closed",
"9210","ENGL 521","2","Developing Elem Writers/Reader","3","","Lec","R","1630-1915"," ","Connell, Cynthia","6","Open",
"9211","ENGL 522","1","Content Area Literacy","3","","Lec","T","1630-1915"," ","Smith, Danielle","0","Closed",
"9292","ENGL 522","2","Content Area Literacy","3","","Lec","T","1630-1915","MCM 200D","Staff, CNU","3","Open",
"9223","ENGL 526","1","Teaching Writing in Secondary","3","","Lec","W","1600-1845"," ","Wright, Mary","11","Open",
"8079","ENGR 121","1M","Engineering Design","3","","Lec","TR","0930-1045","LUTR 322","Gerousis, Costa","0","Closed",
"8080","ENGR 121","2M","Engineering Design","3","","Lec","TR","1100-1215","LUTR 322","Riedl, Anton","0","Closed",
"8081","ENGR 210","1","Math Mthds-Engineers/Scientist","3","","Lec","TR","1330-1445","LUTR 322","Gerousis, Costa","0","Closed",
"8082","ENGR 211","1","Intro Electric Circuits/Electr","3","","Lec","TR","1100-1215","LUTR 269","Doost Mohammadi, Farideh","0","Closed",
"8083","ENGR 211L","1","Intro Electric Circ/Electr Lab","1","","Lab","R","1800-2045","LUTR 206","Staff, CNU","11","Open",
"8084","ENGR 211L","2","Intro Electric Circ/Electr Lab","1","","Lab","W","1500-1745","LUTR 206","Staff, CNU","0","Closed",
"8085","ENGR 211L","3","Intro Electric Circ/Electr Lab","1","","Lab","T","1800-2045","LUTR 206","Keshtkar Vanashi, Hessam","6","Open",
"8086","ENGR 213","1","Discrete Structures-Comp Appl","3","","Lec","MWF","1400-1450","LUTR 170","Henry, Samuel","7","Open",
"8087","ENGR 213","2","Discrete Structures-Comp Appl","3","","Lec","MWF","1300-1350","LUTR 170","Henry, Samuel","3","Open",
"9193","ENVS 510","1","Biometry","3","","Lec","W","1730-2020","FORBES 2043","Lattanzio, Matthew","3","Open",
"9194","ENVS 532","1","Wetlands Ecology","4","","Lec","TR","1730-1845","FORBES 2051","Whiting, Gary","7","Open",
"9195","ENVS 532L","1","Wetlands Ecology Lab","0","","Lab","S","0800-1150","FORBES 2051","Whiting, Gary","7","Open",
"9196","ENVS 545","1","Mammalogy","4","","Lec","MWF","1100-1150","FORBES 2043","Sherwin, Richard","0","Closed",
"9197","ENVS 545L","1","Mammalogy Lab","0","","Lab","M","1300-1650","FORBES 2043","Sherwin, Richard","0","Closed",
"9220","ENVS 575","1","Sem-Scientific Communication","3","","Lec","TR","1100-1215"," ","Lattanzio, Matthew","9","Open",
"9281","ENVS 595","1","SPC TP: Conservatn of Populatn","3","","Lec","M","1730-2020","FORBES 1033","Steven, Janet","3","Open",
"9198","ENVS 699","1","Thesis Research","1 - 6","","Ind","","","ARR ","Steven, Janet","4","Open",
"9012","FINC 210","1","Personal Finance","3","","Lec","TR","1800-1915","LUTR 137","LeMons, Kathleen","6","Open",
"9013","FINC 300","1","Managerial Finance","3","","Lec","TR","1800-1915","LUTR 123","Guha, Sanjib","0","Closed",
"9014","FINC 300","2","Managerial Finance","3","","Lec","TR","1930-2045","LUTR 123","Guha, Sanjib","14","Open",
"9015","FINC 324","1","Principles of Investment","3","","Lec","MWF","0800-0850","LUTR 123","Staff, CNU","10","Open",
"9016","FINC 422","1","Intermediate Corporate Finance","3","","Lec","TR","1500-1615","LUTR 123","Hall, Thomas","0","Closed",
"9017","FINC 422","2","Intermediate Corporate Finance","3","","Lec","TR","0800-0915","LUTR 123","Hall, Thomas","1","Open",
"9018","FINC 422","3","Intermediate Corporate Finance","3","","Lec","TR","0930-1045","LUTR 123","Hall, Thomas","0","Closed",
"9019","FINC 425","1","Risk Management","3","","Lec","MWF","0800-0850","LUTR 105","Rahim, Niazur","0","Closed",
"9020","FINC 425","2","Risk Management","3","","Lec","MWF","0900-0950","LUTR 105","Rahim, Niazur","0","Closed",
"9021","FINC 425","3","Risk Management","3","","Lec","MWF","1100-1150","LUTR 123","Rahim, Niazur","0","Closed",
"9188","FINC 500","1","Adv Finc Statement Analysis","3","","Lec","MW","1800-1915","LUTR 142","Espahbodi, Reza","23","Open",
"9189","FINC 532","1","Behavioral Finc &amp; Prof Relatns","3","","Lec","TR","1800-1915","LUTR 142","Ji, Xiuqing","22","Open",
"9190","FINC 562","1","Entrepreneurial Finance","3","","Lec","TR","1630-1745","LUTR 142","Donaldson, William","22","Open",
"9191","FINC 570","1","Data Management &amp; Analytics","3","","Lec","MW","1600-1715","LUTR 142","Shaltayev, Dmitriy","23","Open",
"9192","FINC 572","1","Cybr Security for Finc &amp; Acct","3","","Lec","MW","1930-2045","LUTR 142","Staff, CNU","22","Open",
"9313","FLUT 431","1","Applied Music: Flute","1","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9314","FLUT 433","1","Applied Music: Flute","2","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"8630","FNAR 117","1","3D Design","3","","Lab","MW","1030-1250","TFAC 119","Lytle, Ryan","8","Open",
"8631","FNAR 117","2","3D Design","3","","Lab","MW","1400-1620","TFAC 119","Lytle, Ryan","11","Open",
"8632","FNAR 118","1","2D Design","3","","Lab","MW","1400-1620","TFAC 325","Stephenson, Barbara","1","Open",
"8633","FNAR 118","2","2D Design","3","","Lab","TR","1400-1620","TFAC 325","Brahe, Christian","3","Open",
"8634","FNAR 121","1","Drawing I","3","","Lab","TR","1400-1620","TFAC 318","Harris, Christi","4","Open",
"8635","FNAR 128","1","Introduction to Digital Media","3","  AICE","Lab","MW","1030-1250","TFAC 228","Skees, Alan","0","Closed",
"8636","FNAR 201","1M","World Art in Context I","3","  AICE","Lec","TR","1100-1215","TFAC 102","Staff, CNU","2","Open",
"8637","FNAR 201","2M","World Art in Context I","3","  AICE","Lec","TR","1630-1745","TFAC 205","Stone, Ryan","0","Closed",
"8638","FNAR 201","3","World Art in Context I","3","  AICE","Lec","TR","1800-1915","TFAC 204","Stone, Ryan","9","Open",
"8861","FNAR 202","1M","World Arts in Context II","3","  AICE","Lec","MWF","1400-1450","TFAC 205","Richardson, Margaret","8","Open",
"8862","FNAR 202","2M","World Arts in Context II","3","  AICE","Lec","MWF","1100-1150","TFAC 102","Richardson, Margaret","9","Open",
"8863","FNAR 202","3M","World Arts in Context II","3","  AICE","Lec","MWF","1300-1350","TFAC 204","Wampler, Michelle","0","Closed",
"8864","FNAR 202","4","World Arts in Context II","3","  AICE","Lec","MWF","1500-1550","TFAC 204","Wampler, Michelle","14","Open",
"8865","FNAR 202","5","World Arts in Context II","3","  AICE","Lec","MW","1600-1715","TFAC 204","Wampler, Michelle","15","Open",
"8866","FNAR 205","1","Digital Photography","3","  AICE","Lab","TR","0800-1020","TFAC 219","Skees, Kristin","0","Closed",
"8867","FNAR 224","1","Painting I","3","","Lab","TR","1030-1250","TFAC 318","Harris, Christi","12","Open",
"8868","FNAR 227","1","Darkroom Photography","3","","Lab","TR","1030-1250","TFAC 217","Bavaria, Christopher","4","Open",
"8869","FNAR 227","2","Darkroom Photography","3","","Lab","TR","1400-1620","TFAC 217","Bavaria, Christopher","2","Open",
"8870","FNAR 241","1","Ceramics I","3","  AICE","Lab","MW","1030-1250","TFAC 121","Henry, Gregory","0","Closed",
"8871","FNAR 241","2","Ceramics I","3","  AICE","Lab","MW","1400-1620","TFAC 121","Henry, Gregory","0","Closed",
"8872","FNAR 251","1","Sculpture I","3","","Lab","TR","1400-1620","TFAC 119","Henry, Gregory","12","Open",
"8873","FNAR 322","1","Figure Drawing","3","","Lab","TR","0800-1020","TFAC 318","Harris, Christi","9","Open",
"8874","FNAR 333","1","Video Art","3","  AICE","Lab","TR","1400-1620","TFAC 219","Skees, Kristin","5","Open",
"8875","FNAR 334","1","Graphic Design Concepts","3","","Lab","MW","0800-1020","TFAC 228","Skees, Alan","0","Closed",
"8876","FNAR 336","1","Typography","3","","Lab","MW","1400-1620","TFAC 228","Skees, Alan","0","Closed",
"8878","FNAR 351","1","Advanced Sculpture","3","","Lab","TR","1400-1620","TFAC 119","Henry, Gregory","4","Open",
"8877","FNAR 376","1","Medieval Art","3","  AICE","Lec","TR","1500-1615","TFAC 204","Erhardt, Michelle","1","Open",
"9265","FNAR 381","1","African Art","3","  AICE","Lec","TR","1330-1445","TFAC 102","Staff, CNU","24","Open",
"8880","FNAR 388","1","Artist&#39;s Portfolio","3","","Stu","TR","1030-1250","TFAC 325","Brahe, Christian","6","Open",
"8881","FNAR 403","1","WI:Adv Topics in Art History","3","  WI","Lec","MWF","1200-1250","TFAC 204","Richardson, Margaret","6","Open",
"9212","FNAR 534","1","Theory &amp; Practice of Art Educ","3","","Lec","W","1630-1915","TFAC 205","Stephenson, Barbara","5","Open",
"8699","FREN 101","1R","Beginning French I","3","","Lec","MWF","0800-0850","MCM 310","Siewe Seuchie, Patricia","17","Open",
"8700","FREN 101","2R","Beginning French I","3","","Lec","MWF","1300-1350"," ","Siewe Seuchie, Patricia","2","Open",
"8701","FREN 200","1R","Eff Comm in French","3","  LLFL","Lec","MWF","0800-0850","MCM 257","Benham-Langdon, Rebecca","0","Closed",
"8702","FREN 200","2R","Eff Comm in French","3","  LLFL","Lec","MWF","0900-0950","MCM 257","Benham-Langdon, Rebecca","0","Closed",
"8703","FREN 200","3R","Eff Comm in French","3","  LLFL","Lec","MWF","1000-1050"," ","Benothmane, Najoua","0","Closed",
"8704","FREN 200","4R","Eff Comm in French","3","  LLFL","Lec","MWF","1100-1150"," ","Siewe Seuchie, Patricia","0","Closed",
"8705","FREN 201","1R","Intermediate French I","3","  LLFL","Lec","TR","0930-1045"," ","Larson, Sharon","6","Open",
"8706","FREN 201","2R","Intermediate French I","3","  LLFL","Lec","TR","1100-1215"," ","Larson, Sharon","8","Open",
"8707","FREN 308","1R","Conversation via Cinema","3","  LLFL","Lec","MWF","1200-1250"," ","Mulryan, Michael","3","Open",
"8708","FREN 351","1","The Early Modern Era","3","  LLFL","Lec","MWF","1400-1450","MCM 207","Mulryan, Michael","13","Open",
"8393","GEOG 210","1","Intro to Human Geography","3","","Lec","TR","1100-1215","LUTR 167","Bono, Federica","0","Closed",
"8394","GEOG 210","2","Intro to Human Geography","3","","Lec","MW","1600-1715"," ","Bono, Federica","0","Closed",
"8395","GEOG 211","1C","Geog of Human-Enviro Interact","3","  AINW","Lec","MWF","1000-1050"," ","Finn, John","0","Closed",
"9266","GEOG 350","1","GIS for the Social Sciences","3","","Lec","MW; W","1500-1550; 1800-2045","LUTR 157; LUTR 157","Bono, Federica","6","Open",
"8709","GERM 101","1R","Beginning German I","3","","Lec","MWF","0900-0950"," ","McInnis, Brian","16","Open",
"8710","GERM 101","2R","Beginning German I","3","","Lec","MWF","1100-1150"," ","McInnis, Brian","8","Open",
"8711","GERM 200","1R","Effective Comm in German","3","  LLFL","Lec","MWF","0900-0950"," ","Deiulio, Laura","0","Closed",
"8712","GERM 200","2R","Effective Comm in German","3","  LLFL","Lec","MWF","1400-1450","MCM 257","McInnis, Brian","0","Closed",
"8713","GERM 200","3R","Effective Comm in German","3","  LLFL","Lec","MW","1600-1715"," ","Seltzer, Karis","0","Closed",
"8714","GERM 200","4R","Effective Comm in German","3","  LLFL","Lec","MW","1800-1915"," ","Seltzer, Karis","5","Open",
"8715","GERM 301","1R","Grammar and Composition","3","  LLFL","Lec","MWF","1200-1250"," ","Deiulio, Laura","1","Open",
"8716","GERM 351","1","Studies in Early Modern Era","3","  LLFL","Lec","MWF","1000-1050"," ","McInnis, Brian","13","Open",
"8717","HBRW 201","1","Intermediate Hebrew I","3","  LLFL","Lec","TR","1800-1915","MCM 357","Freund, Richard","8","Open",
"8400","HIST 111","1R","Ancient and Medieval World","3","  AIGM","Lec","MWF","1000-1050","MCM 316","Kreiner, Jared","0","Closed",
"8401","HIST 111","2R","Ancient and Medieval World","3","  AIGM","Lec","MWF","1100-1150","MCM 316","Kreiner, Jared","0","Closed",
"8402","HIST 111","3","Ancient and Medieval World","3","  AIGM","Lec","TR","1500-1615","MCM 360","Santoro, Anthony","9","Open",
"8403","HIST 111","4","Ancient and Medieval World","3","  AIGM","Lec","TR","1630-1745","MCM 360","Santoro, Anthony","5","Open",
"9298","HIST 111","5","Ancient and Medieval World","3","  AIGM","Lec","MWF","1300-1350","MCM 316","Cartwright, Charlotte","0","Closed",
"8405","HIST 112","2","The Modern World","3","  AIGM","Lec","MWF","0900-0950"," ","Stewart, Nathan","11","Open",
"8406","HIST 112","3M","The Modern World","3","  AIGM","Lec","MWF","1100-1150"," ","Harshman, Deirdre","0","Closed",
"8408","HIST 112","4","The Modern World","3","  AIGM","Lec","TR","1100-1215","MCM 314","Xu, Xiaoqun","1","Open",
"8409","HIST 112","5C","The Modern World","3","  AIGM","Lec","MWF","1200-1250"," ","Harshman, Deirdre","0","Closed",
"8410","HIST 112","6","The Modern World","3","  AIGM","Lec","TR","1330-1445"," ","Xu, Xiaoqun","11","Open",
"8411","HIST 112","7M","The Modern World","3","  AIGM","Lec","TR","1500-1615"," ","Black, Sara","0","Closed",
