CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8349","DANC 304","1","Ballet II","3","","Lec","TR","1330-1445","FERG T177","Lloyd, Laura","0","Closed",
"8350","DANC 340","1","Dance Hist &amp; Contemporary Pers","3","  WI","Lec","TR","1100-1215","FERG 207","Mazzocca, Ann","10","Open",
"8351","DANC 360","1","Afro-Caribbean","3","  AIGM","Lec","TR","1500-1615","FERG T177","Mazzocca, Ann","4","Open",
"8353","DANC 381","1","Production in Dance","0 - 1","","Lab","","","ARR ","Mazzocca, Ann","7","Open",
"8346","DANC 430","1","Advanced Dance Styles","3","","Lec","MW","1430-1545","FERG T177","Lloyd, Laura","4","Open",
"8803","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1300-1350","LUTR 242","Taghvatalab, Sara","0","Closed",
"8804","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","MW","1600-1715","LUTR 137","Taghvatalab, Sara","0","Closed",
"8805","ECON 200","3","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1400-1450","LUTR 139","Kotula, Gemma","1","Open",
"8806","ECON 200","4","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1500-1550","LUTR 139","Kotula, Gemma","3","Open",
"8807","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","MW","1800-1915","MCM 260","Chakraborti, Rik","1","Open",
"8808","ECON 200","6","The Economic Way of Thinking","3","  LLFE","Lec","MW","1930-2045","LUTR 347","Chakraborti, Rik","1","Open",
"8809","ECON 201","1","Principles of Macroeconomics","3","  LLFE","Lec","TR","1330-1445","LUTR 121","Winder, Robert","5","Open",
"8810","ECON 201","2","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1000-1050","LUTR 121","Kotula, Gemma","4","Open",
"8811","ECON 201","3","Principles of Macroeconomics","3","  LLFE","Lec","T","1800-2045","LUTR 142","Mashayekh, Ahmad","1","Open",
"8812","ECON 201","4","Principles of Macroeconomics","3","  LLFE","Lec","W","1800-2045","LUTR 137","Harford, Joshua","0","Closed",
"8813","ECON 201","5","Principles of Macroeconomics","3","  LLFE","Lec","R","1800-2045","LUTR 142","Mashayekh, Ahmad","2","Open",
"8814","ECON 202","1","Principles of Microeconomics","3","  LLFE","Lec","TR","1630-1745","LUTR 121","He, Zhaochen","8","Open",
"8815","ECON 202","2","Principles of Microeconomics","3","  LLFE","Lec","MWF","1200-1250","LUTR 121","Li, Longqing","11","Open",
"8816","ECON 202","3","Principles of Microeconomics","3","  LLFE","Lec","MWF","1300-1350","LUTR 121","Li, Longqing","0","Closed",
"8817","ECON 202","4","Principles of Microeconomics","3","  LLFE","Lec","TR","1500-1615","LUTR 142","Zestos, George","0","Closed",
"8818","ECON 202","5","Principles of Microeconomics","3","  LLFE","Lec","TR","1630-1745","LUTR 142","Zestos, George","0","Closed",
"8819","ECON 202","6","Principles of Microeconomics","3","  LLFE","Lec","M","1800-2045","LUTR 137","Hines, Sunita","3","Open",
"8820","ECON 202","7","Principles of Microeconomics","3","  LLFE","Lec","T","1800-2045","LUTR 347","Hamed, Hazem","0","Closed",
"8821","ECON 202","8","Principles of Microeconomics","3","  LLFE","Lec","W","1800-2045","LUTR 170","Cann-Tamakloe, Ralph","2","Open",
"8822","ECON 202","9","Principles of Microeconomics","3","  LLFE","Lec","R","1800-2045","LUTR 347","Cann-Tamakloe, Ralph","1","Open",
"8823","ECON 300","1","Quantitative Methods in ECON","3","","Lec","MWF","0900-0950","LUTR 137","Li, Longqing","5","Open",
"8824","ECON 301","1","Environmental Economics","3","","Lec","MW","1600-1715","MCM 114","Chakraborti, Rik","0","Closed",
"8825","ECON 303","1","Intrm Microeconomic Analysis","3","","Lec","MWF","0900-0950","LUTR 347","Taghvatalab, Sara","3","Open",
"8826","ECON 303","2","Intrm Microeconomic Analysis","3","","Lec","MWF","1000-1050","LUTR 347","Taghvatalab, Sara","1","Open",
"8827","ECON 372","1","Economic Dev Theory &amp; Policy","3","","Lec","TR","0800-0915","LUTR 242","Pradhan, Gyanendra","1","Open",
"8828","ECON 470","1","International Trade/Finance","3","","Lec","MW","1800-1915","LUTR 142","Zestos, George","14","Open",
"8829","ECON 475","1","Money and Banking","3","","Lec","TR","0930-1045","LUTR 269","Winder, Robert","9","Open",
"8830","ECON 490","1","WI:Senior Seminar in Economics","3","  WI","Lec","TR","1100-1215","LUTR 131","Taylor, Travis","0","Closed",
"8831","ECON 490","2","WI:Senior Seminar in Economics","3","  WI","Lec","TR","1500-1615","LUTR 131","Taylor, Travis","5","Open",
"8832","ECON 490","3","WI:Senior Seminar in Economics","3","  WI","Lec","TR","0930-1045","LUTR 347","He, Zhaochen","0","Closed",
"9483","ECON 499","1","IND ST:Green Housing","1 - 3","","Ind","","","ARR ","Chakraborti, Rik","0","Closed",
"9494","ECON 499","2","IND ST:European Integration","3","","Ind","","","ARR ","Zestos, George","0","Closed",
"8462","EENG 221","1","Signals and Systems","3","","Lec","MWF","1100-1150","LUTR 206","Backens, Jonathan","10","Open",
"8463","EENG 311","1","Electric Circuits II","3","","Lec","TR","1330-1445","LUTR 206","Doost Mohammadi, Farideh","15","Open",
"8464","EENG 311L","1","Electric Circuits II Lab","1","","Lab","R","1800-2045","LUTR 206","Doost Mohammadi, Farideh","15","Open",
"8465","EENG 421","1","Industrial Control &amp; Data Acq.","3","","Lec","TR","1100-1215","LUTR 206","Doost Mohammadi, Farideh","17","Open",
"8466","EENG 461","1","Communication Systems II","3","","Lec","MWF","1300-1350","LUTR 206","Backens, Jonathan","17","Open",
"8467","EENG 498","1","WI: Electrical Eng. Capstone","1 - 3","  WI","Ind","MWF","1100-1150","LUTR 322","Riedl, Anton","12","Open",
"8439","ENGL 123","10","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 364","Stewart, Nathan","3","Open",
"8402","ENGL 123","11","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 212","Healy, Mary","0","Closed",
"8410","ENGL 123","12","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 216","Hopkins, Patricia","6","Open",
"8411","ENGL 123","13","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 216","Hopkins, Patricia","3","Open",
"8386","ENGL 123","14","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 312","Carney, Jason","0","Closed",
"8418","ENGL 123","15","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 160","Mulligan, Roark","1","Open",
"8407","ENGL 123","16","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","TRIB 1213","Hoag, Trevor","0","Closed",
"8372","ENGL 123","17","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 366","Anderson, Amy","2","Open",
"8387","ENGL 123","18","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 312","Carney, Jason","1","Open",
"8406","ENGL 123","19","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","TRIB 1210","Hoag, Trevor","2","Open",
"8381","ENGL 123","2","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 210","Bunch, Imogene","10","Open",
"8378","ENGL 123","20","First-Year Writing Seminar","3","  LLFW","Lec","MW","1500-1615","MCM 362","Anderson, Amy","2","Open",
"8441","ENGL 123","21","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 200B","Swacha, Michael","4","Open",
"8389","ENGL 123","3","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 362","Cornette Jr, James","12","Open",
"8393","ENGL 123","4","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 212","Davis, Cynthia","0","Closed",
"8382","ENGL 123","5","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 210","Bunch, Imogene","3","Open",
"8401","ENGL 123","6","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 212","Healy, Mary","0","Closed",
"8409","ENGL 123","7","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 216","Hopkins, Patricia","13","Open",
"8385","ENGL 123","8","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 312","Carney, Jason","0","Closed",
"8390","ENGL 123","9","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 210","Cornette Jr, James","2","Open",
"8374","ENGL 200","1","Lit Foundation I:Ancient-17thC","3","","Lec","TR","1330-1445","MCM 162","Apolloni, Jessica","2","Open",
"8416","ENGL 201","1","Lit Foundation II:18thC-mid 19","3","","Lec","MWF","1400-1450","MCM 162","Marinova, Margarita","2","Open",
"8443","ENGL 202","1","Lit Foundation III: Mid 19thC-","3","","Lec","TR","1500-1615","MCM 212","Teekell, Anna","0","Closed",
"8392","ENGL 223","1","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 257","Cornette Jr, James","0","Closed",
"8384","ENGL 223","10","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 207","Bunch, Imogene","0","Closed",
"8403","ENGL 223","11","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 260","Healy, Mary","0","Closed",
"8404","ENGL 223","12","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 260","Healy, Mary","0","Closed",
"8440","ENGL 223","13","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 260","Stewart, Nathan","3","Open",
"8373","ENGL 223","14","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 366","Rowley, Sharon","3","Open",
"8434","ENGL 223","15","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 364","Rowley, Sharon","1","Open",
"8433","ENGL 223","16","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 314","Rowley, Sharon","1","Open",
"8430","ENGL 223","17","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 212","Rose, Andrew","0","Closed",
"8444","ENGL 223","18","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 360","Teekell, Anna","0","Closed",
"8429","ENGL 223","2","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 262","Rose, Andrew","0","Closed",
"8396","ENGL 223","3","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 160","Dorsty, George","0","Closed",
"8405","ENGL 223","4","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 162","Hillery, Matthew","2","Open",
"8419","ENGL 223","5","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 162","Mulligan, Roark","0","Closed",
"8438","ENGL 223","6","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 357","Shortsleeve, Kevin","4","Open",
"8391","ENGL 223","7","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 257","Cornette Jr, James","1","Open",
"8383","ENGL 223","8","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 210","Bunch, Imogene","0","Closed",
"8394","ENGL 223","9","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 310","Davis, Cynthia","0","Closed",
"8422","ENGL 308","1","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","MWF","1400-1450","MCM 360","Pollard, Scott","9","Open",
"8417","ENGL 308","2","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","MWF","1100-1150","MCM 312","Marinova, Margarita","0","Closed",
"8388","ENGL 309","1","WI: Creative Nonfiction","3","  WI","Lec","MW","1600-1715","MCM 316","Carney, Jason","0","Closed",
"8395","ENGL 309","2","WI: Creative Nonfiction","3","  WI","Lec","MWF","1400-1450","MCM 160","Davis, Cynthia","1","Open",
"8425","ENGL 309","3","WI: Creative Nonfiction","3","  WI","Lec","TR","1630-1745","MCM 357","Rodden, Dan","1","Open",
"8446","ENGL 310","1","Introduction to Linguistics","3","  AIGM","Lec","TR","1330-1445","MCM 360","Wheeler, Rebecca","21","Open",
"8447","ENGL 310","2","Introduction to Linguistics","3","  AIGM","Lec","TR","1100-1215","MCM 212","Wheeler, Rebecca","8","Open",
"8413","ENGL 315","1","Adolescent Literature","3","","Lec","TR","1800-1915","MCM 210","Keeling, Kara","13","Open",
"8414","ENGL 316","1","Children&#39;s Literature","3","","Lec","MW","1600-1715","MCM 210","Keeling, Kara","3","Open",
"8415","ENGL 316","2","Children&#39;s Literature","3","","Lec","MW","1800-1915","MCM 210","Keeling, Kara","22","Open",
"8431","ENGL 326","1","WI: Writing about Environment","3","  WI","Lec","MWF","1300-1350","MCM 216","Rose, Andrew","0","Closed",
"8448","ENGL 331","1","The Structure of English","3","","Lec","MW","1600-1715","MCM 216","Wheeler, Rebecca","16","Open",
"8397","ENGL 339L","1","Writing Center Experience","1 - 3","","Lab","","","ARR ","Emmelhainz, Nicole","0","Closed",
"8408","ENGL 350","1","WI: Writing-Digital Humanities","3","  WI","Lec","MWF","1200-1250","TRIB 1213","Hoag, Trevor","0","Closed",
"8398","ENGL 352","1","WI: Poetry Writing","3","  WI","Lec","TR","1630-1745","MCM 314","Emmelhainz, Nicole","0","Closed",
"9257","ENGL 353","1","WI: Writing for the Profession","3","  WI","Lec","MWF","0900-0950","MCM 257","Barclay, Rebecca","1","Open",
"8379","ENGL 353","3","WI: Writing for the Profession","3","  WI","Lec","MWF","1100-1150","MCM 357","Barclay, Rebecca","0","Closed",
"8380","ENGL 353","4","WI: Writing for the Profession","3","  WI","Lec","MWF","1300-1350","MCM 316","Barclay, Rebecca","0","Closed",
"8420","ENGL 356","1","WI: Film, Theory &amp; Culture","3","  WI","Lec","TR","1100-1215","MCM 314","Nichols, John","1","Open",
"9278","ENGL 356","2","WI: Film, Theory &amp; Culture","3","  WI","Lec","T","1800-2045","MCM 114","Anklam, James","1","Open",
"8426","ENGL 365","1","WI:Playwriting","3","  AICE  WI","Lec","MW","1500-1615","MCM 162","Rodden, Dan","0","Closed",
"8375","ENGL 372","1","Early Modern British Literatur","3","","Lec","TR","1100-1215","MCM 160","Apolloni, Jessica","15","Open",
"8445","ENGL 376","1","Make it New:20th Cen Brit Lit","3","","Lec","TR","1100-1215","MCM 162","Teekell, Anna","27","Open",
"8421","ENGL 385","1","American Film","3","","Lec","M","1800-2045","MCM 164","Nichols, John","0","Closed",
"8376","ENGL 395","1","SPC TP:Fatal Fictions","3","","Lec","TR","0930-1045","MCM 114","Apolloni, Jessica","1","Open",
"8432","ENGL 410","1","Southern American Literature","3","","Lec","MWF","1000-1050","MCM 262","Rose, Andrew","14","Open",
"8412","ENGL 412","1","Multicultural American Lit","3","","Lec","MWF","1100-1150","MCM 216","Hopkins, Patricia","17","Open",
"8442","ENGL 423","1","Major Authors","3","","Lec","TR","1500-1615","MCM 162","Swacha, Michael","8","Open",
"8423","ENGL 429","1","East-West Literary Relations","3","","Lec","MWF","1100-1150","MCM 200D","Pollard, Scott","15","Open",
"8427","ENGL 450","1","Adv Creative Writing Workshop","3","","Lec","W","1800-2045","MCM 307","Rodden, Dan","6","Open",
"8399","ENGL 454","1","WI:  Writ for Civic Engagement","3","  WI","Lec","TR","1100-1215","TRIB 1213","Emmelhainz, Nicole","0","Closed",
"8424","ENGL 490","1","WI: Senior Seminar","3","  WI","Lec","MWF","1200-1250","MCM 262","Pollard, Scott","0","Closed",
"8435","ENGL 490","2","WI: Senior Seminar","3","  WI","Lec","TR","1330-1445","MCM 307","Wright, Mary","0","Closed",
"8400","ENGL 491","1","Internship in Writing","3","","Int","","","ARR ","Emmelhainz, Nicole","0","Closed",
"8428","ENGL 491","2","Internship in Writing","3","","Int","","","ARR ","Rodden, Dan","0","Closed",
"8449","ENGL 491","3","Internship in Writing","3","","Int","","","ARR ","Wright, Mary","0","Closed",
"9429","ENGL 499","1","IND ST:Writing a Novel","1","","Ind","","","ARR ","Shortsleeve, Kevin","0","Closed",
"8468","ENGR 212","1","Electronics","3","","Lec","MWF","1400-1450","LUTR 121","Vanashi, Hessam","11","Open",
"8469","ENGR 212L","1","Electronics Laboratory","1","","Lab","T","1800-2045","LUTR 206","Backens, Jonathan","0","Closed",
"8470","ENGR 212L","2","Electronics Laboratory","1","","Lab","W","1800-2045","LUTR 206","Vanashi, Hessam","12","Open",
"8471","ENGR 213","1","Discrete Structures-Comp Appl","3","","Lec","MWF","0900-0950","LUTR 322","Vanashi, Hessam","0","Closed",
"8472","ENGR 213","2","Discrete Structures-Comp Appl","3","","Lec","MWF","1000-1050","LUTR 322","Vanashi, Hessam","0","Closed",
"8977","ENVS 505","1","Technical &amp; Scientific Writing","3","","Lec","M","1730-2020","FORBES 2051","Atkinson, Robert","2","Open",
"8980","ENVS 540","1","Environmental Microbiology","4","","Lec","MWF","1100-1150","FORBES 2015","Knies, Jennifer","0","Closed",
"8981","ENVS 540L","1","Environmental Microbiology Lab","0","","Lab","F","1300-1650","FORBES 1002","Knies, Jennifer","0","Closed",
"8982","ENVS 550","1","Global Change","3","","Lec","W","1730-2020","FORBES 2051","Whiting, Gary","1","Open",
"8983","ENVS 555","1","GIS and Spatial Analysis Techn","4","","Lec","TR","0930-1045","FORBES 2051","Whiting, Gary","0","Closed",
"8984","ENVS 555L","1","GIS and Spatial Analysis Techn","0","","Lab","T","1330-1720","FORBES 2051","Whiting, Gary","0","Closed",
"9412","ENVS 599","1","IND ST:Plant Comm Mar Mus Park","2","","Ind","","","ARR ","Steven, Janet","0","Closed",
"9413","ENVS 599","2","IND ST:Drive LT Chng Urb Frst","3","","Ind","","","ARR ","Steven, Janet","0","Closed",
"9465","ENVS 599","3","IND ST:Conservtn Genetics","1 - 3","","Ind","","","ARR ","Steven, Janet","0","Closed",
"9215","ENVS 690","1","Evidence-based Decsn Making","3","","Lec","T","1730-2020","FORBES 1033","Steven, Janet","8","Open",
"8986","ENVS 699","1","Thesis Research","1 - 6","","Ind","","","ARR ","Steven, Janet","13","Open",
"9404","EUPH 134","1","Applied Music: Euphonium","2","","Lec","","","ARR ","Antonetti, Tanner","0","Closed",
"8793","EVST 220","1","Intro to Environmental Studies","3","","Lec","MWF","1500-1550","MCM 212","Kirkpatrick, Andrew","0","Closed",
"8068","FINC 210","1","Personal Finance","3","","Lec","MW","1600-1715","FORBES 2074","Le Mons, Kathleen","0","Closed",
"8069","FINC 210","2","Personal Finance","3","","Lec","MW","1800-1915","FORBES 2090","Le Mons, Kathleen","3","Open",
"8070","FINC 300","1","Managerial Finance","3","","Lec","MW","1800-1915","LUTR 157","Guha, Sanjib","0","Closed",
"8071","FINC 300","2","Managerial Finance","3","","Lec","MW","1930-2045","FORBES 2090","Brevard, John","0","Closed",
"8072","FINC 324","1","Principles of Investment","3","","Lec","TR","1330-1445","LUTR 258","Mella-Barahona, Javier","0","Closed",
"8073","FINC 325","1","Mgmt of Financial Institutions","3","","Lec","MWF","1200-1250","LUTR 123","Guha, Sanjib","0","Closed",
"9298","FINC 325","2","Mgmt of Financial Institutions","3","","Lec","MWF","1300-1350","LUTR 123","Guha, Sanjib","0","Closed",
"8074","FINC 424","1","Portfolio Management","3","","Lec","TR","0800-0915","LUTR 109","Mella-Barahona, Javier","2","Open",
"8075","FINC 424","2","Portfolio Management","3","","Lec","TR","1500-1615","LUTR 123","Mella-Barahona, Javier","0","Closed",
"8076","FINC 428","1","WI:Financial Policy &amp; Strategy","3","  WI","Lec","MWF","1000-1050","LUTR 123","Rahim, Niazur","0","Closed",
"8077","FINC 428","2","WI:Financial Policy &amp; Strategy","3","  WI","Lec","TR","0800-0915","LUTR 123","Hall, Thomas","1","Open",
"8078","FINC 428","3","WI:Financial Policy &amp; Strategy","3","  WI","Lec","TR","0930-1045","LUTR 123","Hall, Thomas","0","Closed",
"9322","FLUT 132","1","Apl Music Major: Flute","1","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9402","FLUT 134","1","Apl Music Maj:  Flute","2","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9323","FLUT 234","1","Applied Music Major: Flute","2","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9324","FLUT 332","1","Apl Music Major: Flute","1","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9325","FLUT 333","1","Apl Music Major: Flute","2","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"8733","FNAR 117","2","3D Design","3","","Lab","TR","1030-1250","FERG A192","Henry, Gregory","1","Open",
"8735","FNAR 118","2","2D Design","3","","Lab","TR","1030-1250","FERG T195","Brahe, Christian","4","Open",
"8736","FNAR 121","1","Drawing I","3","","Lab","TR","1400-1620","FERG T195","Stephenson, Barbara","0","Closed",
"8737","FNAR 128","1","Vis Lit Through Comp-Gen Art","3","  AICE","Lab","MW","0800-1020","FERG A182","Skees, Alan","6","Open",
"8738","FNAR 128","2","Vis Lit Through Comp-Gen Art","3","  AICE","Lab","MW","1030-1250","FERG A182","Skees, Alan","0","Closed",
"8451","FNAR 201","1","World Art in Context I","3","  AICE","Lec","TR","0930-1045","MCM 101","Motta, Rosa","5","Open",
"8452","FNAR 201","2","World Art in Context I","3","  AICE","Lec","TR","1330-1445","MCM 101","Motta, Rosa","1","Open",
"8739","FNAR 201","3","World Art in Context I","3","  AICE","Lec","MW","1600-1715","FERG 201","Moran, Elizabeth","2","Open",
"8740","FNAR 201","4","World Art in Context I","3","  AICE","Lec","TR","1500-1615","FERG 201","Moran, Elizabeth","0","Closed",
"8741","FNAR 202","1","World Arts in Context II","3","  AICE","Lec","MWF","1100-1150","FORBES 1022","Richardson, Margaret","34","Open",
"8742","FNAR 202","2","World Arts in Context II","3","  AICE","Lec","MWF","1200-1250","FORBES 2074","Richardson, Margaret","9","Open",
"8743","FNAR 202","3","World Arts in Context II","3","  AICE","Lec","TR","1100-1215","FERG 201","Erhardt, Michelle","6","Open",
"8744","FNAR 205","1","Digital Photography","3","  AICE","Lab","TR","0800-1020","FERG A182","Skees, Kristin","0","Closed",
"8745","FNAR 227","1","Darkroom Photography","3","","Lab","TR","1400-1620","FERG T191","Bavaria, Christopher","0","Closed",
"8746","FNAR 241","1","Ceramics I","3","  AICE","Lab","MW","1030-1250","FERG A195","Henry, Gregory","1","Open",
"8747","FNAR 241","2","Ceramics I","3","  AICE","Lab","TR","1800-2020","FERG A195","Lytle, Ryan","0","Closed",
"9406","FNAR 241","3","Ceramics I","3","  AICE","Lab","TR","1400-1620","FERG A195","Henry, Gregory","0","Closed",
"8748","FNAR 252","1","Printmaking I","3","","Lab","MW","1400-1620","FERG T198","Skees, Alan","0","Closed",
"8749","FNAR 324","1","Advanced Painting","3","","Lab","MW","1030-1250","FERG T195","Harris, Christi","8","Open",
"8750","FNAR 327","1","Advanced Darkroom Photography","3","","Lab","TR","1030-1250","FERG T191","Bavaria, Christopher","0","Closed",
"8751","FNAR 331","1","Advanced Digital Photography","3","  AICE","Lab","TR","1030-1250","FERG A182","Skees, Kristin","1","Open",
"8752","FNAR 341","1","Advanced Ceramics","3","","Lab","TR","1400-1620","FERG A195","Henry, Gregory","8","Open",
"8753","FNAR 352","1","Advanced Printmaking","3","","Lab","MW","1400-1620","FERG T198","Skees, Alan","0","Closed",
"8754","FNAR 373","1","Italian Renaissance Art","3","  AICE","Lec","TR","0930-1045","FERG 201","Erhardt, Michelle","0","Closed",
"8755","FNAR 377","1","Art of 20th Cent. to Present","3","","Lec","MWF","1400-1450","FERG 201","Richardson, Margaret","5","Open",
"9381","FNAR 401","3","IND ST:Graphic Design","3","","Ind","","","ARR ","Skees, Alan","0","Closed",
"9408","FNAR 401","4","IND ST:Issues Contemp Sculptr","3","","Ind","","","ARR ","Henry, Gregory","0","Closed",
"9436","FNAR 401","5","IND ST:Raku Ceramics","3","","Ind","","","ARR ","Henry, Gregory","0","Closed",
"8757","FNAR 403","1","WI:Adv Topics:Aztec Ritual","3","  WI","Lec","TR","1630-1745","FERG 201","Moran, Elizabeth","0","Closed",
"8758","FNAR 490","1","WI: Senior Seminar in Art Hist","3","  WI","Lec","TR","1330-1445","FERG 201","Erhardt, Michelle","14","Open",
"9382","FNAR 491","1","Practicum in Studio Art/Histor","3","","Pra","","","ARR ","Skees, Alan","0","Closed",
"9383","FNAR 491","2","PRT: Design Internship - PFAC","3","","Pra","","","ARR ","Skees, Alan","0","Closed",
"9445","FNAR 499","2","IND ST:Comtemp Ceramic Sculptr","1","","Ind","","","ARR ","Henry, Gregory","0","Closed",
"8170","FREN 102","1","Elementary French II","3","","Lec","MWF","1500-1550","MCM 260","Larson, Sharon","2","Open",
"8171","FREN 102","2","Elementary French II","3","","Lec","MWF","0800-0850","MCM 212","Kenney, Susan","1","Open",
"8172","FREN 200","1","Eff Comm in French","3","  LLFL","Lec","MWF","0800-0850","MCM 314","Siewe Seuchie, Patricia","6","Open",
"8173","FREN 200","2","Eff Comm in French","3","  LLFL","Lec","MWF","0900-0950","MCM 314","Siewe Seuchie, Patricia","1","Open",
"8174","FREN 200","3","Eff Comm in French","3","  LLFL","Lec","MWF","0800-0850","MCM 307","Benham-Langdon, Rebecca","3","Open",
"8175","FREN 202","1","Intermediate French II","3","  LLFL","Lec","MWF","1100-1150","MCM 307","Mulryan, Michael","9","Open",
"8176","FREN 310","1","Practical French Phonetics","3","  LLFL","Lec","MWF","1400-1450","MCM 307","Mulryan, Michael","3","Open",
"8177","FREN 390","1","Studies in French Literature","3","  LLFL","Lec","MWF","1200-1250","MCM 357","Larson, Sharon","3","Open",
"9162","GEOG 388","1","Field Research in ANTH/GEOG","3","","Lec","MW","1600-1715","TRIB 1213","Finn, John","4","Open",
"8178","GERM 102","1","Elementary German II","3","","Lec","MWF","0900-0950","MCM 307","McInnis, Brian","0","Closed",
"8179","GERM 102","2","Elementary German II","3","","Lec","MWF","1400-1450","MCM 112","McInnis, Brian","3","Open",
"8180","GERM 102","3","Elementary German II","3","","Lec","MWF","1500-1550","MCM 112","McInnis, Brian","9","Open",
"8181","GERM 202","1","Intermediate German II","3","  LLFL","Lec","MWF","0900-0950","MCM 207","Deiulio, Laura","8","Open",
"8183","GERM 312","1","German Cultural History II","3","  LLFL","Lec","MWF","1200-1250","MCM 207","Deiulio, Laura","5","Open",
"8182","GERM 314","1","Business German","3","  LLFL","Lec","MWF","1000-1050","MCM 307","McInnis, Brian","10","Open",
"9428","GERM 499","1","IND ST:Independent Research","3","  LLFL","Ind","","","ARR ","Deiulio, Laura","0","Closed",
"8184","GREK 201","1","Intermediate Greek I","3","  LLFL","Lec","MWF","1400-1450","MCM 164","Padilla, Mark","10","Open",
"9327","GUIT 332","1","Apl Music Major: Guitar","2","","Lab","","","ARR ","Boyles, John","0","Closed",
"9328","GUIT 334","1","Apl Music Major: Guitar","2 - 3","","Lab","","","ARR ","Sully, Ballard","0","Closed",
"8097","HIST 111","1","Ancient and Medieval World","3","  AIGM","Lec","TR","1500-1615","MCM 360","Santoro, A.","3","Open",
"8098","HIST 111","2","Ancient and Medieval World","3","  AIGM","Lec","TR","1630-1745","MCM 360","Santoro, A.","5","Open",
"8288","HIST 111","3","Ancient and Medieval World","3","  AIGM","Lec","MWF","0800-0850","MCM 357","Stokes, Brian","0","Closed",
"8289","HIST 111","4","Ancient and Medieval World","3","  AIGM","Lec","MWF","0900-0950","MCM 357","Mazzarella, Mario","1","Open",
"8290","HIST 112","1","The Modern World","3","  AIGM","Lec","MW","1600-1715","MCM 112","Black, Sara","3","Open",
"8291","HIST 112","2","The Modern World","3","  AIGM","Lec","MW","1800-1915","MCM 112","Black, Sara","1","Open",
"8292","HIST 112","3","The Modern World","3","  AIGM","Lec","TR","1500-1615","MCM 160","Stenner, David","2","Open",
