CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8013","ACCT 200","1","Accounting Concepts","3","","Lec","MWF","0800-0850","LUTR 139","Williams, LaMonte","24","Open",
"8014","ACCT 201","1","Prin of Account I: Financial","3","","Lec","MWF","1400-1450","LUTR 142","Walker, George","24","Open",
"8015","ACCT 201","2","Prin of Account I: Financial","3","","Lec","TR","1630-1745","LUTR 139","Jefferson, Yolanda","19","Open",
"8016","ACCT 202","1","Prin of Account II: Managerial","3","","Lec","MWF","0900-0950","LUTR 170","Espahbodi, Reza","24","Open",
"8017","ACCT 202","2","Prin of Account II: Managerial","3","","Lec","MWF","1300-1350","LUTR 142","Walker, George","19","Open",
"8018","ACCT 202","3","Prin of Account II: Managerial","3","","Lec","MW","1800-1915","LUTR 139","Staff, CNU","24","Open",
"8019","ACCT 202","4","Prin of Account II: Managerial","3","","Lec","MWF","1200-1250","LUTR 170","Espahbodi, Reza","24","Open",
"8020","ACCT 202","5","Prin of Account II: Managerial","3","","Lec","MWF","1300-1350","LUTR 170","Espahbodi, Reza","24","Open",
"8022","ACCT 202","7","Prin of Account II: Managerial","3","","Lec","MWF","1000-1050","LUTR 139","Walker, George","24","Open",
"8023","ACCT 202","8","Prin of Account II: Managerial","3","","Lec","MWF","1100-1150","LUTR 139","Walker, George","24","Open",
"8024","ACCT 301","1","Intermediate Accounting I","3","","Lec","TR","1330-1445","LUTR 139","Frucot, Veronique","15","Open",
"8025","ACCT 302","1","Intermediate Accounting II","3","","Lec","MWF","1000-1050","LUTR 137","Kugel, Jonathan","18","Open",
"8026","ACCT 302","2","Intermediate Accounting II","3","","Lec","MWF","1300-1350","LUTR 137","Kugel, Jonathan","18","Open",
"8027","ACCT 303","1","Cost/Managerial Accounting","3","","Lec","TR","1800-1915","LUTR 137","Chung, Keun Ho","15","Open",
"8028","ACCT 303","2","Cost/Managerial Accounting","3","","Lec","TR","1930-2045","LUTR 137","Chung, Keun Ho","15","Open",
"8029","ACCT 402","1","Advanced Taxation","3","","Lec","T","1800-2045","LUTR 139","Paige, Vivian","15","Open",
"8030","ACCT 404","1","Volunteer Income Tax Assist","1","","Int","","","ARR ","Paige, Vivian","0","Closed",
"8031","ACCT 405","1","Auditing","3","","Lec","MWF","1400-1450","LUTR 137","Kugel, Jonathan","12","Open",
"8032","ACCT 406","1","WI:Case Studies in Accounting","3","  WI","Lec","MW","1600-1715","LUTR 131","Paige, Vivian","15","Open",
"8033","ACCT 406","2","WI:Case Studies in Accounting","3","  WI","Lec","MW","1800-1915","LUTR 170","Paige, Vivian","19","Open",
"8034","ACCT 451","1","Govt &amp; Nonprof Acctng &amp; Topics","3","","Lec","TR","1100-1215","LUTR 264","Frucot, Veronique","12","Open",
"8941","AMST 100","2","The American Experiment","3","  AIDE  ","Lec","MWF","1300-1350","MCM 212","Garmon, Frank","34","Open",
"8942","AMST 100","3","The American Experiment","3","  AIDE  ","Lec","MW","1600-1715","MCM 212","Morrison, Jeffry","24","Open",
"8943","AMST 100","4","The American Experiment","3","  AIDE  ","Lec","TR","1100-1215","MCM 310","Colby, Robert","34","Open",
"8944","AMST 100","5","The American Experiment","3","  AIDE  ","Lec","TR","1500-1615","MCM 310","Colby, Robert","34","Open",
"8945","AMST 100","6","The American Experiment","3","  AIDE  ","Lec","TR","1800-1915","MCM 314","White, William","19","Open",
"8947","AMST 100","7","The American Experiment","3","  AIDE  ","Lec","TR","1930-2045","MCM 314","White, William","19","Open",
"8949","AMST 120","1","Encounters w/ the Constitution","3","  AIDE","Lec","TR","0930-1045","MCM 310","White, Jonathan","34","Open",
"8950","AMST 200","1","Evolution-American Experiment","3","  AIWT","Lec","TR","1100-1215","MCM 257","Morrison, Jeffry","24","Open",
"8952","AMST 200","2","Evolution-American Experiment","3","  AIWT","Lec","TR","1500-1615","MCM 307","Morrison, Jeffry","19","Open",
"8956","AMST 300","1","The American Exp: Global Infl","3","  AIGM","Lec","TR","1930-2045","MCM 164","McCarthy, William","24","Open",
"9200","AMST 395","1","SPC TP:American Entreprnrship","3","","Lec","MWF","1100-1150","MCM 260","Garmon, Frank","19","Open",
"8959","AMST 490","1","WI: Capstone Sem-Amer Studies","3","  WI","Lec","TR","1330-1445","MCM 300B","White, Jonathan","15","Open",
"8364","ANTH 200","1","Human Adaptation","3","  AINW","Lec","TR","1330-1445","LUTR 121","Loy, Christopher","99","Open",
"8365","ANTH 203","1","Cultural Anthropology","3","  AIGM","Lec","TR","1100-1215","LUTR 170","Palmer, Seth","35","Open",
"8366","ANTH 325","1","Food and Culture","3","  AIGM","Lec","MW","1600-1715","LUTR 167","Timmer, Andria","9","Open",
"8367","ANTH 325","2","Food and Culture","3","  AIGM","Lec","MW","1800-1915","LUTR 167","Timmer, Andria","9","Open",
"8368","ANTH 331","1","Environment, Culture &amp; Society","3","","Lec","MWF","1400-1450","FERG 221","Loy, Christopher","19","Open",
"8369","ANTH 377","1","Gender and Power","3","  AIGM","Lec","TR","1630-1745","TRIB 208","Palmer, Seth","9","Open",
"8370","ANTH 377","2","Gender and Power","3","  AIGM","Lec","TR","1800-1915","TRIB 208","Palmer, Seth","9","Open",
"8371","ANTH 388","1","Field Exploration in ANTH/GEOG","3","","Lec","MWF","1000-1050","LUTR 167","Timmer, Andria","10","Open",
"9011","ARAB 102","1","Beginning Arabic II","3","","Lec","MWF","1000-1050","MCM 300D","Obeid, Diana","15","Open",
"9012","ARAB 102","2","Beginning Arabic II","3","","Lec","MWF","1200-1250","FERG 207","Obeid, Diana","15","Open",
"9013","ARAB 202","1","Intermediate Arabic II","3","  LLFL","Lec","MWF","1300-1350","FERG 207","Obeid, Diana","19","Open",
"8469","BCHM 410","1","Medical Biochemistry","3","","Lec","MWF","1100-1150","FORBES 1022","Cole, Kathryn","59","Open",
"8471","BCHM 415","1","Biochemistry II","3","","Lec","MWF","0900-0950","FORBES 2015","Cole, Kathryn","48","Open",
"8472","BCHM 415L","1","Biochemistry II Lab","1","","Lab","F","1300-1650","FORBES 1015","Thorsen, Amanda","24","Open",
"8488","BIOL 108","1","General Biology II","3","  AINW","Lec","TR","1800-1915","LUTR 121","Waldien, David","95","Open",
"8555","BIOL 109L","1","General Biology Laboratory","1","  AINW","Lab","M","1400-1550","FORBES 1027","Loftis, Jon","24","Open",
"8557","BIOL 109L","2","General Biology Laboratory","1","  AINW","Lab","M","1600-1750","FORBES 1027","Loftis, Jon","24","Open",
"8558","BIOL 109L","3","General Biology Laboratory","1","  AINW","Lab","M","1800-1950","FORBES 1027","Loftis, Jon","24","Open",
"8559","BIOL 109L","4","General Biology Laboratory","1","  AINW","Lab","T","1800-1950","FORBES 1027","Lundquist, Adam","24","Open",
"8561","BIOL 109L","5","General Biology Laboratory","1","  AINW","Lab","M","2000-2150","FORBES 1027","Loftis, Jon","24","Open",
"8563","BIOL 109L","6","General Biology Laboratory","1","  AINW","Lab","T","2000-2150","FORBES 1027","Lundquist, Adam","24","Open",
"8476","BIOL 113","1","Topics in Medicine and Health","3","  AINW","Lec","MW","1800-1915","FORBES 2015","Staff, CNU","48","Open",
"8490","BIOL 115","1","Tpcs in Ecology &amp; Environment","3","  AINW","Lec","MWF","1200-1250","LUTR 121","Atkinson, Robert","95","Open",
"8479","BIOL 211","1","Principles of Biology I","3","","Lec","MWF","0800-0850","FORBES 2070D","Burket, Jessica","39","Open",
"8480","BIOL 211","2","Principles of Biology I","3","","Lec","MWF","0900-0950","FORBES 2070D","Salazar, Anna","39","Open",
"8481","BIOL 211","3","Principles of Biology I","3","","Lec","TR","0800-0915","FORBES 2070D","Meighan, Christopher","39","Open",
"8482","BIOL 211","4","Principles of Biology I","3","","Lec","TR","1100-1215","FORBES 1015","Brown, Gwynne","19","Open",
"8516","BIOL 211L","1","Principles of Biology I Lab","1","","Lab","M","1300-1650","FORBES 1009","Tombolato-Terzic, Denise","24","Open",
"8517","BIOL 211L","2","Principles of Biology I Lab","1","","Lab","T","0800-1150","FORBES 1009","Guidicelli-Gadea, Lourdes","24","Open",
"8519","BIOL 211L","3","Principles of Biology I Lab","1","","Lab","W","1800-2150","FORBES 1009","Dorsey, Brittany","24","Open",
"8520","BIOL 211L","4","Principles of Biology I Lab","1","","Lab","T","1800-2150","FORBES 1009","Staff, CNU","24","Open",
"8521","BIOL 211L","5","Principles of Biology I Lab","1","","Lab","R","1800-2150","FORBES 1009","Staff, CNU","24","Open",
"8525","BIOL 211L","6","Principles of Biology I Lab","1","","Lab","W","1300-1650","FORBES 1009","Staff, CNU","0","Closed",
"8527","BIOL 211L","7","Principles of Biology I Lab","1","","Lab","T","1330-1720","FORBES 1009","Tombolato-Terzic, Denise","24","Open",
"8492","BIOL 212","1","Principles of Biology II","3","","Lec","TR","0930-1045","MCM 164","Lattanzio, Matthew","48","Open",
"8494","BIOL 212","2","Principles of Biology II","3","","Lec","TR","1100-1215","MCM 164","Lattanzio, Matthew","24","Open",
"8496","BIOL 212","3","Principles of Biology II","3","","Lec","TR","0800-0915","FORBES 2070E","Harwell, Heather","48","Open",
"8565","BIOL 212L","1","Principles of Biology II Lab","1","","Lab","W","0900-1250","FORBES 1027","Haymond, Shauna","24","Open",
"8566","BIOL 212L","2","Principles of Biology II Lab","1","","Lab","F","1330-1720","FORBES 1027","Sinclair, Kathryn","24","Open",
"8569","BIOL 212L","3","Principles of Biology II Lab","1","","Lab","T","1330-1720","FORBES 1002","Sinclair, Kathryn","24","Open",
"8571","BIOL 212L","4","Principles of Biology II Lab","1","","Lab","R","1330-1720","FORBES 1002","Sinclair, Kathryn","24","Open",
"8572","BIOL 212L","5","Principles of Biology II Lab","1","","Lab","T","1330-1720","FORBES 1027","Haymond, Shauna","24","Open",
"8502","BIOL 213","1A","Principles in Biology III","3","","Lec","MWF","1100-1150","FORBES 1033","Steven, Janet; Burke, Russell","24","Open",
"8504","BIOL 213","2A","Principles in Biology III","3","","Lec","MWF","0900-0950","FORBES 1033","Ruane, Lauren; Collar, David","24","Open",
"8506","BIOL 213","3B","Principles in Biology III","3","","Lec","MWF","0900-0950","FORBES 1039","Collar, David; Ruane, Lauren","24","Open",
"8510","BIOL 213","4B","Principles in Biology III","3","","Lec","MWF","1100-1150","FORBES 1039","Burke, Russell; Steven, Janet","24","Open",
"8574","BIOL 213L","1A","Principles of Biology III Lab","1","","Lab","R","0900-1250","FORBES 1033","Steven, Janet; Burke, Russell; Sharrett, Lucas; York, Emily","24","Open",
"8576","BIOL 213L","2B","Principles of Biology III Lab","1","","Lab","R","0900-1250","FORBES 1039","Burke, Russell; Steven, Janet; Sharrett, Lucas; York, Emily","24","Open",
"8578","BIOL 213L","3A","Principles of Biology III Lab","1","","Lab","W","1300-1650","FORBES 1033","Steven, Janet; Burke, Russell; Sharrett, Lucas; York, Emily","24","Open",
"8580","BIOL 213L","4B","Principles of Biology III Lab","1","","Lab","W","1300-1650","FORBES 1039","Burke, Russell; Steven, Janet; Sharrett, Lucas; York, Emily","24","Open",
"8483","BIOL 250","1","Intro to Kinesiology","3","","Lec","MW","1800-1915","FORBES 2070D","Powell, Lisa","48","Open",
"8484","BIOL 285","1","Fund Human Anatmy &amp; Phys II","3","","Lec","TR","0930-1045","FORBES 2015","Knight, William","24","Open",
"8530","BIOL 285L","1","Fund Human Anatmy &amp; Phys Lb II","1","","Lab","M","1300-1650","FORBES 2056","Knight, William","24","Open",
"9248","BIOL 300","1","Biostats-Statstcl App Life Sci","3","","Lec","TR","0800-0915","FORBES 2090","Velkey, Andrew","11","Open",
"8485","BIOL 301","1","Microbiology","3","","Lec","TR","1100-1215","FORBES 2070D","Gruber, Todd","48","Open",
"8532","BIOL 301L","1","Microbiology Laboratory","1","","Lab","T","1330-1720","FORBES 1015","Guidicelli-Gadea, Lourdes","24","Open",
"8533","BIOL 301L","2","Microbiology Laboratory","1","","Lab","W","1300-1650","FORBES 1015","Guidicelli-Gadea, Lourdes","24","Open",
"8515","BIOL 308","1","Plant Biology","4","","Lec","MWF","0800-0850","FORBES 1033","Ruane, Lauren","19","Open",
"8582","BIOL 308L","1","Plant Biology Laboratory","0","","Lab","R","1330-1720","FORBES 1033","Ruane, Lauren","19","Open",
"8486","BIOL 313","1","Genetics","3","","Lec","TR","1800-1915","FORBES 1022","Bogenpohl, James","95","Open",
"8487","BIOL 315","1","Human Anatomy/Physiology II","3","","Lec","TR","0800-0915","FORBES 2015","Grau, Harold","48","Open",
"8489","BIOL 315","2","Human Anatomy/Physiology II","3","","Lec","TR","1100-1215","FORBES 2015","Knight, William","48","Open",
"8535","BIOL 315L","1","Human Anatmy/Physiology II Lab","1","","Lab","T","1330-1720","FORBES 2056","Knight, William","24","Open",
"8536","BIOL 315L","2","Human Anatmy/Physiology II Lab","1","","Lab","W","1300-1650","FORBES 2056","Grau, Harold","24","Open",
"8537","BIOL 315L","3","Human Anatmy/Physiology II Lab","1","","Lab","R","1330-1720","FORBES 2056","Grau, Harold","24","Open",
"8539","BIOL 315L","4","Human Anatmy/Physiology II Lab","1","","Lab","W","1800-2150","FORBES 2056","Staff, CNU","24","Open",
"8491","BIOL 319","1","Nutrition &amp; Energy Homeostasis","3","","Lec","MWF","1400-1450","FORBES 2070D","Murgia, Carla","48","Open",
"8493","BIOL 326","1","Genomics, Proteomics &amp; Bioinfo","3","","Lec","MWF","1000-1050","FORBES 2070E","Tombolato-Terzic, Denise","48","Open",
"8518","BIOL 365","1","Evolutionary Biology","3","","Lec","TR","1100-1215","FORBES 1027","Abraham, Barbara","24","Open",
"8495","BIOL 391","1","WI: Junior Seminar","1","  WI","Lec","W","0900-0950","FORBES 1015","Meighan, Christopher","7","Open",
"8526","BIOL 391","10","WI: Junior Seminar","1","  WI","Lec","M","0900-0950","FORBES 2051","Lattanzio, Matthew","8","Open",
"8528","BIOL 391","11","WI: Junior Seminar","1","  WI","Lec","W","0900-0950","FORBES 2051","Lattanzio, Matthew","8","Open",
"8529","BIOL 391","12","WI: Junior Seminar","1","  WI","Lec","W","1000-1050","FORBES 2051","Lattanzio, Matthew","8","Open",
"8497","BIOL 391","2","WI: Junior Seminar","1","  WI","Lec","W","1000-1050","FORBES 1015","Meighan, Christopher","7","Open",
"8498","BIOL 391","3","WI: Junior Seminar","1","  WI","Lec","W","1100-1150","FORBES 1015","Meighan, Christopher","7","Open",
"8499","BIOL 391","4","WI: Junior Seminar","1","  WI","Lec","W","1000-1050","FORBES 1009","Mitrano, Darlene","7","Open",
"8500","BIOL 391","5","WI: Junior Seminar","1","  WI","Lec","F","0900-0950","FORBES 1002","Mitrano, Darlene","7","Open",
"8501","BIOL 391","6","WI: Junior Seminar","1","  WI","Lec","F","1000-1050","FORBES 1002","Mitrano, Darlene","7","Open",
"8531","BIOL 409","1","Comparative Anatomy Vert","4","","Lec","MWF","1200-1250","FORBES 2043","Collar, David","24","Open",
"8584","BIOL 409L","1","Comp Anat Vert Lab","0","","Lab","M","1300-1650","FORBES 1039","Collar, David","24","Open",
"8503","BIOL 412","1","Fndmntl Molecular Biology","4","","Lec","TR","0930-1045","FORBES 1015","Meighan, Christopher","24","Open",
"8541","BIOL 412L","1","Fndmntl Molecular Biology Lab","0","","Lab","M","1300-1650","FORBES 1015","Bogenpohl, James","24","Open",
"8543","BIOL 424L","1","Human Donor Experience II","1 - 2","","Lab","","","ARR ","Murgia, Carla","0","Closed",
"8534","BIOL 425","1","Ornithology","3","","Lec","MWF","1100-1150","FORBES 2043","Sherwin, Richard","19","Open",
"8586","BIOL 425L","1","Ornithology Lab","1","","Lab","W","1300-1650","FORBES 2043","Sherwin, Richard","19","Open",
"8538","BIOL 430","1","Biogeography","3","","Lec","MWF","1000-1050","FORBES 2043","Sherwin, Richard","0","Closed",
"8540","BIOL 435","1","Environmental Appl GIS","4","","Lec","TR","0930-1045","FORBES 2051","Whiting, Gary","16","Open",
"8587","BIOL 435L","1","Environmental Appl of GIS Lab","0","","Lab","T","1330-1720","FORBES 2051","Whiting, Gary","16","Open",
"8542","BIOL 440","1","Herpetology","4","","Lec","MWF","0800-0850","FORBES 2043","Meyer, Michael","19","Open",
"8590","BIOL 440L","1","Herpetology Laboratory","0","","Lab","F","1300-1650","FORBES 2043","Meyer, Michael","19","Open",
"8505","BIOL 450","1","Environmental Microbiology","4","","Lec","MWF","1100-1150","FORBES 2070D","Knies, Jennifer","43","Open",
"8544","BIOL 450L","1","Environmental Microbiology Lab","0","","Lab","M","1300-1650","FORBES 1002","Knies, Jennifer","24","Open",
"8546","BIOL 450L","2","Environmental Microbiology Lab","0","","Lab","F","1300-1650","FORBES 1002","Knies, Jennifer","19","Open",
"8507","BIOL 491","1","WI: Senior Seminar","1","  WI","Lec","M","0900-0950","FORBES 1009","Tombolato-Terzić, Denise","7","Open",
"8548","BIOL 491","10","WI: Senior Seminar","1","  WI","Lec","F","0900-0950","FORBES 2043","Meyer, Michael","7","Open",
"8550","BIOL 491","11","WI: Senior Seminar","1","  WI","Lec","M","1000-1050","FORBES 1033","Steven, Janet","7","Open",
"8552","BIOL 491","12","WI: Senior Seminar","1","  WI","Lec","W","1000-1050","FORBES 1033","Steven, Janet","7","Open",
"8553","BIOL 491","13","WI: Senior Seminar","1","  WI","Lec","F","1000-1050","FORBES 1033","Steven, Janet","7","Open",
"8508","BIOL 491","2","WI: Senior Seminar","1","  WI","Lec","W","0900-0950","FORBES 1009","Tombolato-Terzić, Denise","7","Open",
"8509","BIOL 491","3","WI: Senior Seminar","1","  WI","Lec","F","0900-0950","FORBES 1009","Tombolato-Terzić, Denise","7","Open",
"8511","BIOL 491","4","WI: Senior Seminar","1","  WI","Lec","M","1300-1350","FORBES 2012","Webb, Lisa","7","Open",
"8512","BIOL 491","5","WI: Senior Seminar","1","  WI","Lec","W","1300-1350","FORBES 2012","Webb, Lisa","7","Open",
"8513","BIOL 491","6","WI: Senior Seminar","1","  WI","Lec","F","1300-1350","FORBES 2012","Webb, Lisa","7","Open",
"8514","BIOL 491","7","WI: Senior Seminar","1","  WI","Lec","W","1700-1750","FORBES 1009","Dorsey, Brittany","7","Open",
"8545","BIOL 491","8","WI: Senior Seminar","1","  WI","Lec","M","0900-0950","FORBES 2043","Meyer, Michael","7","Open",
"8547","BIOL 491","9","WI: Senior Seminar","1","  WI","Lec","W","0900-0950","FORBES 2043","Meyer, Michael","7","Open",
"9252","BIOL 495","1","SPC TP: Molculr &amp; Cell Bio Agn","3","","Lec","MWF","1000-1050","FORBES 2012","Salazar, Anna","9","Open",
"8112","BTMG 010","1","First YR-BTMG Activity Course","0","","Fie","","","ARR ","Staff, CNU","15","Open",
"8113","BTMG 020","1","Second YR-BTMG Activity Course","0","","Fie","","","ARR ","Staff, CNU","15","Open",
"8114","BTMG 030","1","Third YR-BTMG Activity Course","0","","Fie","","","ARR ","Staff, CNU","15","Open",
"8115","BTMG 040","1","Fourth YR-BTMG Activity Course","0","","Fie","","","ARR ","Staff, CNU","15","Open",
"8035","BUSN 210","1","Intro to Biotechnology &amp; Mgmt","3","","Lec","TR","1800-1915","LUTR 131","Staff, CNU","15","Open",
"8036","BUSN 231","1","Applied Business Statistics","3","","Lec","MWF","0900-0950","MCM 110","Bazzani, Phillip","19","Open",
"8037","BUSN 231","2","Applied Business Statistics","3","","Lec","MWF","1200-1250","LUTR 105","Bazzani, Phillip","19","Open",
"8038","BUSN 231","3","Applied Business Statistics","3","","Lec","TR","1930-2045","LUTR 109","Staff, CNU","19","Open",
"8040","BUSN 231","4","Applied Business Statistics","3","","Lec","TR","1500-1615","LUTR 109","Sixbey, Shannon","19","Open",
"8043","BUSN 231","5","Applied Business Statistics","3","","Lec","TR","1630-1745","LUTR 109","Sixbey, Shannon","19","Open",
"8045","BUSN 231","6","Applied Business Statistics","3","","Lec","TR","0800-0915","LUTR 105","Haque Simu, Tahsina","19","Open",
"8048","BUSN 231","7","Applied Business Statistics","3","","Lec","TR","0930-1045","LUTR 105","Haque Simu, Tahsina","19","Open",
"8056","BUSN 251","1","Business Law I","3","","Lec","TR","1100-1215","LUTR 242","Bogenschneider, Bret","24","Open",
"8058","BUSN 251","2","Business Law I","3","","Lec","TR","1500-1615","LUTR 142","Bogenschneider, Bret","24","Open",
"8059","BUSN 251","3","Business Law I","3","","Lec","TR","1330-1445","LUTR 137","Ficht, Linda","24","Open",
"9247","BUSN 251","4","Business Law I","3","","Lec","TR","0930-1045","LUTR 137","Ficht, Linda","24","Open",
"8107","BUSN 276L","1","Software Applctn for Business","2","","Lab","T","1800-1950","MCM 110","Shaltayeva, Yelena","18","Open",
"8108","BUSN 276L","2","Software Applctn for Business","2","","Lab","T","2000-2150","MCM 110","Shaltayeva, Yelena","18","Open",
"8109","BUSN 276L","3","Software Applctn for Business","2","","Lab","M","1800-1950","MCM 110","Dougherty, Janna","18","Open",
"8110","BUSN 276L","4","Software Applctn for Business","2","","Lab","R","1800-1950","MCM 110","Shaltayeva, Yelena","18","Open",
"8111","BUSN 276L","5","Software Applctn for Business","2","","Lab","R","2000-2150","MCM 110","Shaltayeva, Yelena","18","Open",
"8061","BUSN 300","1","Organizational Behavior","3","","Lec","MWF","1000-1050","LUTR 142","Hench, Jessica","24","Open",
"8063","BUSN 300","2","Organizational Behavior","3","","Lec","MWF","1200-1250","LUTR 142","Hench, Jessica","24","Open",
"8064","BUSN 300","3","Organizational Behavior","3","","Lec","TR","0800-0915","LUTR 139","Gere, Anne-Lise","19","Open",
"8065","BUSN 303","1","Fundamentals of Business","3","","Lec","MWF","1000-1050","LUTR 242","McGreevy, Priscilla","18","Open",
"8067","BUSN 303","2","Fundamentals of Business","3","","Lec","MWF","1300-1350","LUTR 264","McGreevy, Priscilla","18","Open",
"8068","BUSN 303","3","Fundamentals of Business","3","","Lec","MWF","1400-1450","LUTR 264","McGreevy, Priscilla","18","Open",
"8069","BUSN 304","1","Operations Management","3","","Lec","TR","1330-1445","LUTR 105","Hasbrouck, Robert","24","Open",
"8070","BUSN 304","2","Operations Management","3","","Lec","TR","1100-1215","LUTR 123","Schuchman, Marla","19","Open",
"8071","BUSN 304","3","Operations Management","3","","Lec","TR","1800-1915","LUTR 109","Hughes, Melanie","19","Open",
"8072","BUSN 305","1","Introduction to Data Analytics","3","","Lec","MWF","1100-1150","LUTR 109","Shaltayev, Dmitriy","24","Open",
"8073","BUSN 305","2","Introduction to Data Analytics","3","","Lec","MWF","1200-1250","LUTR 109","Shaltayev, Dmitriy","24","Open",
"8074","BUSN 305","3","Introduction to Data Analytics","3","","Lec","TR","1800-1915","LUTR 105","Lamprecht, Donna","19","Open",
"8075","BUSN 305","4","Introduction to Data Analytics","3","","Lec","TR","1930-2045","LUTR 105","Lamprecht, Donna","19","Open",
"8077","BUSN 311","2","Marketing Management","3","","Lec","MWF","1000-1050","LUTR 264","Scrofani, Lydia","19","Open",
"8078","BUSN 311","3","Marketing Management","3","","Lec","MWF","1100-1150","LUTR 264","Scrofani, Lydia","19","Open",
"8079","BUSN 311","4","Marketing Management","3","","Lec","MWF","1300-1350","FORBES 2014","Scrofani, Lydia","19","Open",
"8080","BUSN 317","1","Sales Skills","3","","Lec","TR","0800-0915","LUTR 109","Martinette, Louis","19","Open",
"8092","BUSN 323","1","Corporate Finance","3","","Lec","MWF","0800-0850","LUTR 105","Chen, Xian","24","Open",
"8093","BUSN 323","2","Corporate Finance","3","","Lec","TR","0930-1045","LUTR 123","Hall, Thomas","24","Open",
"8094","BUSN 323","3","Corporate Finance","3","","Lec","TR","0800-0915","LUTR 157","Staff, CNU","19","Open",
"8096","BUSN 351","2","Business Law I","3","","Lec","TR","1630-1745","TRIB 1210","Edgar, Frank","19","Open",
"8097","BUSN 351","3","Business Law I","3","","Lec","TR","1800-1915","TRIB 1210","Edgar, Frank","19","Open",
"8098","BUSN 370","1","Acct Info Sys &amp; Data Analytics","3","","Lec","TR","0800-0915","LUTR 123","Chung, Keun Ho","15","Open",
"8099","BUSN 418","1","Strategic Management","3","","Lec","MWF","0800-0850","MCM 114","Bazzani, Phillip","16","Open",
"8100","BUSN 418","2","Strategic Management","3","","Lec","MWF","1100-1150","LUTR 242","Walker, Scott","16","Open",
"8101","BUSN 418","3","Strategic Management","3","","Lec","MWF","1300-1350","LUTR 242","Walker, Scott","16","Open",
"8102","BUSN 418","4","Strategic Management","3","","Lec","MWF","1400-1450","LUTR 242","Walker, Scott","16","Open",
"8105","BUSN 448","1","Enterprise Management","3","","Lec","TR","0800-0915","MCM 110","Wilson, Robert","19","Open",
"8106","BUSN 448","2","Enterprise Management","3","","Lec","TR","0930-1045","MCM 110","Wilson, Robert","19","Open",
"8549","CHEM 104","1","Introductory Chemistry II","3","  AINW","Lec","MWF","0800-0850","FORBES 2015","Webb, Lisa","48","Open",
"8588","CHEM 104L","1","Introductory Chemistry Lab II","1","  AINW","Lab","M","1800-2100","FORBES 3002","Staff, CNU","24","Open",
"8589","CHEM 104L","2","Introductory Chemistry Lab II","1","  AINW","Lab","T","1800-2100","FORBES 3002","Staff, CNU","24","Open",
"8551","CHEM 121","1","General Chemistry I","3","  AINW","Lec","MWF","1300-1350","FORBES 1022","Gruber, Todd","48","Open",
"8554","CHEM 121","2","General Chemistry I","3","  AINW","Lec","MWF","1400-1450","FORBES 2015","Gruber, Todd","48","Open",
"8591","CHEM 121L","1","General Chemistry Lab I","1","  AINW","Lab","W","1800-2150","FORBES 3002","Staff, CNU","24","Open",
"8592","CHEM 121L","2","General Chemistry Lab I","1","  AINW","Lab","R","1800-2150","FORBES 3002","Staff, CNU","24","Open",
"8560","CHEM 122","1","General Chemistry II","3","  AINW","Lec","TR","0930-1045","FORBES 2070D","Cole, Kathryn","48","Open",
"8562","CHEM 122","2","General Chemistry II","3","  AINW","Lec","MWF","0900-0950","FORBES 1022","Thorsen, Amanda","48","Open",
"8564","CHEM 122","3","General Chemistry II","3","  AINW","Lec","MWF","1100-1150","FORBES 2070E","Shima, Sumie","48","Open",
"8567","CHEM 122","4","General Chemistry II","3","  AINW","Lec","TR","1330-1445","FORBES 2070D","Webb, Lisa","47","Open",
"8568","CHEM 122","5","General Chemistry II","3","  AINW","Lec","MWF","1300-1350","FORBES 2070E","Staff, CNU","0","Closed",
"8570","CHEM 122","6","General Chemistry II","3","  AINW","Lec","TR","1500-1615","FORBES 2070E","Thorsen, Amanda","48","Open",
"8593","CHEM 122L","1","General Chemistry Lab II","1","  AINW","Lab","W","1300-1650","FORBES 3009","Abdel-Fattah, Tarek","24","Open",
"8607","CHEM 122L","10","General Chemistry Lab II","1","  AINW","Lab","T","0830-1220","FORBES 3009","Shima, Sumie","24","Open",
"8609","CHEM 122L","11","General Chemistry Lab II","1","  AINW","Lab","W","1800-2150","FORBES 3009","Thorsen, Amanda","24","Open",
"8611","CHEM 122L","12","General Chemistry Lab II","1","  AINW","Lab","R","1800-2150","FORBES 3009","Staff, CNU","24","Open",
"8594","CHEM 122L","2","General Chemistry Lab II","1","  AINW","Lab","R","0830-1220","FORBES 3009","Shima, Sumie","24","Open",
"8595","CHEM 122L","3","General Chemistry Lab II","1","  AINW","Lab","M","1300-1650","FORBES 3009","Shima, Sumie","24","Open",
"8596","CHEM 122L","4","General Chemistry Lab II","1","  AINW","Lab","W","1300-1650","FORBES 3002","Shima, Sumie","0","Closed",
"8597","CHEM 122L","5","General Chemistry Lab II","1","  AINW","Lab","T","1330-1720","FORBES 3002","Abdel-Fattah, Tarek","24","Open",
"8598","CHEM 122L","6","General Chemistry Lab II","1","  AINW","Lab","T","1330-1720","FORBES 3009","Shima, Sumie","24","Open",
"8599","CHEM 122L","7","General Chemistry Lab II","1","  AINW","Lab","R","1330-1720","FORBES 3002","Shima, Sumie","24","Open",
"8600","CHEM 122L","8","General Chemistry Lab II","1","  AINW","Lab","R","1330-1720","FORBES 3009","Shima, Sumie","24","Open",
